# TOPAS/Geant4 C-12 stopping power in G4_BONE_COMPACT_ICRU (electronic dE/dx)
# Extracted via CarbonStoppingPowerNtuple / G4EmCalculator; not Bethe-Bloch development table.
energy_MeVu,stopping_power_MeV_per_mm
151.71,33.4007
151.81,33.3856
151.91,33.3706
152.01,33.3555
152.11,33.3405
152.21,33.3255
152.31,33.3105
152.41,33.2955
152.51,33.2806
152.61,33.2657
152.71,33.2508
152.81,33.2359
152.91,33.221
153.01,33.2061
153.11,33.1913
153.21,33.1765
153.31,33.1617
153.41,33.1469
153.51,33.1322
153.61,33.1174
153.71,33.1027
153.81,33.088
153.91,33.0733
154.01,33.0586
154.11,33.044
154.21,33.0293
154.31,33.0147
154.41,33.0001
154.51,32.9855
154.61,32.971
154.71,32.9564
154.81,32.9419
154.91,32.9274
155.01,32.9129
155.11,32.8984
155.21,32.884
155.31,32.8696
155.41,32.8551
155.51,32.8407
155.61,32.8263
155.71,32.812
155.81,32.7976
155.91,32.7833
156.01,32.769
156.11,32.7547
156.21,32.7404
156.31,32.7262
156.41,32.7119
156.51,32.6977
156.61,32.6835
156.71,32.6693
156.81,32.6551
156.91,32.6409
157.01,32.6268
157.11,32.6127
157.21,32.5986
157.31,32.5845
157.41,32.5704
157.51,32.5564
157.61,32.5423
157.71,32.5283
157.81,32.5143
157.91,32.5003
158.01,32.4863
158.11,32.4724
158.21,32.4584
158.31,32.4445
158.41,32.4306
158.51,32.4167
158.61,32.4029
158.71,32.389
158.81,32.3752
158.91,32.3614
159.01,32.3475
159.11,32.3338
159.21,32.32
159.31,32.3062
159.41,32.2925
159.51,32.2788
159.61,32.2651
159.71,32.2514
159.81,32.2377
159.91,32.2241
160.01,32.2104
160.11,32.1968
160.21,32.1832
160.31,32.1696
160.41,32.156
160.51,32.1425
160.61,32.1289
160.71,32.1154
160.81,32.1019
160.91,32.0884
161.01,32.0749
161.11,32.0614
161.21,32.048
161.31,32.0346
161.41,32.0211
161.51,32.0077
161.61,31.9944
161.71,31.981
161.81,31.9676
161.91,31.9543
162.01,31.941
162.11,31.9277
162.21,31.9144
162.31,31.9011
162.41,31.8879
162.51,31.8746
162.61,31.8614
162.71,31.8482
162.81,31.835
162.91,31.8218
163.01,31.8086
163.11,31.7955
163.21,31.7824
163.31,31.7692
163.41,31.7561
163.51,31.743
163.61,31.73
163.71,31.7169
163.81,31.7039
163.91,31.6908
164.01,31.6778
164.11,31.6648
164.21,31.6518
164.31,31.6389
164.41,31.6259
164.51,31.613
164.61,31.6001
164.71,31.5872
164.81,31.5743
164.91,31.5614
165.01,31.5485
165.11,31.5357
165.21,31.5228
165.31,31.51
165.41,31.4972
165.51,31.4844
165.61,31.4717
165.71,31.4589
165.81,31.4462
165.91,31.4334
166.01,31.4207
166.11,31.408
166.21,31.3953
166.31,31.3827
166.41,31.37
166.51,31.3574
166.61,31.3447
166.71,31.3321
166.81,31.3195
166.91,31.3069
167.01,31.2944
167.11,31.2818
167.21,31.2693
167.31,31.2567
167.41,31.2442
167.51,31.2317
167.61,31.2192
167.71,31.2068
167.81,31.1943
167.91,31.1819
168.01,31.1694
168.11,31.157
168.21,31.1446
168.31,31.1322
168.41,31.1199
168.51,31.1075
168.61,31.0952
168.71,31.0828
168.81,31.0705
168.91,31.0582
169.01,31.0459
169.11,31.0337
169.21,31.0214
169.31,31.0091
169.41,30.9969
169.51,30.9847
169.61,30.9725
169.71,30.9603
169.81,30.9481
169.91,30.936
170.01,30.9238
170.11,30.9117
170.21,30.8995
170.31,30.8874
170.41,30.8753
170.51,30.8633
170.61,30.8512
170.71,30.8391
170.81,30.8271
170.91,30.8151
171.01,30.8031
171.11,30.7911
171.21,30.7791
171.31,30.7671
171.41,30.7551
171.51,30.7432
171.61,30.7312
171.71,30.7193
171.81,30.7074
171.91,30.6955
172.01,30.6836
172.11,30.6718
172.21,30.6599
172.31,30.6481
172.41,30.6362
172.51,30.6244
172.61,30.6126
172.71,30.6008
172.81,30.5891
172.91,30.5773
173.01,30.5655
173.11,30.5538
173.21,30.5421
173.31,30.5304
173.41,30.5187
173.51,30.507
173.61,30.4953
173.71,30.4837
173.81,30.472
173.91,30.4604
174.01,30.4488
174.11,30.4371
174.21,30.4255
174.31,30.414
174.41,30.4024
174.51,30.3908
174.61,30.3793
174.71,30.3678
174.81,30.3562
174.91,30.3447
175.01,30.3332
175.11,30.3218
175.21,30.3103
175.31,30.2988
175.41,30.2874
175.51,30.276
175.61,30.2645
175.71,30.2531
175.81,30.2417
175.91,30.2303
176.01,30.219
176.11,30.2076
176.21,30.1963
176.31,30.1849
176.41,30.1736
176.51,30.1623
176.61,30.151
176.71,30.1397
176.81,30.1285
176.91,30.1172
177.01,30.106
177.11,30.0947
177.21,30.0835
177.31,30.0723
177.41,30.0611
177.51,30.0499
177.61,30.0387
177.71,30.0276
177.81,30.0164
177.91,30.0053
178.01,29.9942
178.11,29.983
178.21,29.9719
178.31,29.9608
178.41,29.9498
178.51,29.9387
178.61,29.9276
178.71,29.9166
178.81,29.9056
178.91,29.8946
179.01,29.8835
179.11,29.8726
179.21,29.8616
179.31,29.8506
179.41,29.8396
179.51,29.8287
179.61,29.8178
179.71,29.8068
179.81,29.7959
179.91,29.785
180.01,29.7741
180.11,29.7632
180.21,29.7524
180.31,29.7415
180.41,29.7307
180.51,29.7198
180.61,29.709
180.71,29.6982
180.81,29.6874
180.91,29.6766
181.01,29.6659
181.11,29.6551
181.21,29.6443
181.31,29.6336
181.41,29.6229
181.51,29.6122
181.61,29.6014
181.71,29.5907
181.81,29.5801
181.91,29.5694
182.01,29.5587
182.11,29.5481
182.21,29.5374
182.31,29.5268
182.41,29.5162
182.51,29.5056
182.61,29.495
182.71,29.4844
182.81,29.4738
182.91,29.4633
183.01,29.4527
183.11,29.4422
183.21,29.4317
183.31,29.4211
183.41,29.4106
183.51,29.4001
183.61,29.3897
183.71,29.3792
183.81,29.3687
183.91,29.3583
184.01,29.3478
184.11,29.3374
184.21,29.327
184.31,29.3166
184.41,29.3062
184.51,29.2958
184.61,29.2854
184.71,29.2751
184.81,29.2647
184.91,29.2544
185.01,29.244
185.11,29.2337
185.21,29.2234
185.31,29.2131
185.41,29.2028
185.51,29.1925
185.61,29.1823
185.71,29.172
185.81,29.1618
185.91,29.1515
186.01,29.1413
186.11,29.1311
186.21,29.1209
186.31,29.1107
186.41,29.1005
186.51,29.0903
186.61,29.0802
186.71,29.07
186.81,29.0599
186.91,29.0498
187.01,29.0396
187.11,29.0295
187.21,29.0194
187.31,29.0093
187.41,28.9993
187.51,28.9892
187.61,28.9791
187.71,28.9691
187.81,28.9591
187.91,28.949
188.01,28.939
188.11,28.929
188.21,28.919
188.31,28.909
188.41,28.899
188.51,28.8891
188.61,28.8791
188.71,28.8692
188.81,28.8592
188.91,28.8493
189.01,28.8394
189.11,28.8295
189.21,28.8196
189.31,28.8097
189.41,28.7998
189.51,28.79
189.61,28.7801
189.71,28.7703
189.81,28.7605
189.91,28.7506
190.01,28.7408
190.11,28.731
190.21,28.7212
190.31,28.7114
190.41,28.7017
190.51,28.6919
190.61,28.6821
190.71,28.6724
190.81,28.6627
190.91,28.6529
191.01,28.6432
191.11,28.6335
191.21,28.6238
191.31,28.6141
191.41,28.6045
191.51,28.5948
191.61,28.5851
191.71,28.5755
191.81,28.5658
191.91,28.5562
192.01,28.5466
192.11,28.537
192.21,28.5274
192.31,28.5178
192.41,28.5082
192.51,28.4987
192.61,28.4891
192.71,28.4795
192.81,28.47
192.91,28.4605
193.01,28.4509
193.11,28.4414
193.21,28.4319
193.31,28.4224
193.41,28.413
193.51,28.4035
193.61,28.394
193.71,28.3846
193.81,28.3751
193.91,28.3657
194.01,28.3562
194.11,28.3468
194.21,28.3374
194.31,28.328
194.41,28.3186
194.51,28.3092
194.61,28.2999
194.71,28.2905
194.81,28.2812
194.91,28.2718
195.01,28.2625
195.11,28.2532
195.21,28.2438
195.31,28.2345
195.41,28.2252
195.51,28.216
195.61,28.2067
195.71,28.1974
195.81,28.1881
195.91,28.1789
196.01,28.1696
196.11,28.1604
196.21,28.1512
196.31,28.142
196.41,28.1328
196.51,28.1236
196.61,28.1144
196.71,28.1052
196.81,28.096
196.91,28.0869
197.01,28.0777
197.11,28.0686
197.21,28.0594
197.31,28.0503
197.41,28.0412
197.51,28.0321
197.61,28.023
197.71,28.0139
197.81,28.0048
197.91,27.9958
198.01,27.9867
198.11,27.9776
198.21,27.9686
198.31,27.9596
198.41,27.9505
198.51,27.9415
198.61,27.9325
198.71,27.9235
198.81,27.9145
198.91,27.9055
199.01,27.8965
199.11,27.8876
199.21,27.8786
199.31,27.8697
199.41,27.8607
199.51,27.8518
199.61,27.8429
199.71,27.834
199.81,27.8251
199.91,27.8162
200.01,27.8073
200.11,27.7984
200.21,27.7895
200.31,27.7807
200.41,27.7718
200.51,27.763
200.61,27.7541
200.71,27.7453
200.81,27.7365
200.91,27.7277
201.01,27.7189
201.11,27.7101
201.21,27.7013
201.31,27.6925
201.41,27.6837
201.51,27.675
201.61,27.6662
201.71,27.6575
201.81,27.6487
201.91,27.64
202.01,27.6313
202.11,27.6226
202.21,27.6139
202.31,27.6052
202.41,27.5965
202.51,27.5878
202.61,27.5792
202.71,27.5705
202.81,27.5619
202.91,27.5532
203.01,27.5446
203.11,27.5359
203.21,27.5273
203.31,27.5187
203.41,27.5101
203.51,27.5015
203.61,27.4929
203.71,27.4844
203.81,27.4758
203.91,27.4672
204.01,27.4587
204.11,27.4501
204.21,27.4416
204.31,27.4331
204.41,27.4245
204.51,27.416
204.61,27.4075
204.71,27.399
204.81,27.3905
204.91,27.3821
205.01,27.3736
205.11,27.3651
205.21,27.3567
205.31,27.3482
205.41,27.3398
205.51,27.3313
205.61,27.3229
205.71,27.3145
205.81,27.3061
205.91,27.2977
206.01,27.2893
206.11,27.2809
206.21,27.2725
206.31,27.2642
206.41,27.2558
206.51,27.2474
206.61,27.2391
206.71,27.2308
206.81,27.2224
206.91,27.2141
207.01,27.2058
207.11,27.1975
207.21,27.1892
207.31,27.1809
207.41,27.1726
207.51,27.1643
207.61,27.1561
207.71,27.1478
207.81,27.1396
207.91,27.1313
208.01,27.1231
208.11,27.1148
208.21,27.1066
208.31,27.0984
208.41,27.0902
208.51,27.082
208.61,27.0738
208.71,27.0656
208.81,27.0574
208.91,27.0493
209.01,27.0411
209.11,27.033
209.21,27.0248
209.31,27.0167
209.41,27.0085
209.51,27.0004
209.61,26.9923
209.71,26.9842
209.81,26.9761
209.91,26.968
210.01,26.9599
210.11,26.9518
210.21,26.9438
210.31,26.9357
210.41,26.9277
210.51,26.9196
210.61,26.9116
210.71,26.9035
210.81,26.8955
210.91,26.8875
211.01,26.8795
211.11,26.8715
211.21,26.8635
211.31,26.8555
211.41,26.8475
211.51,26.8395
211.61,26.8316
211.71,26.8236
211.81,26.8157
211.91,26.8077
212.01,26.7998
212.11,26.7918
212.21,26.7839
212.31,26.776
212.41,26.7681
212.51,26.7602
212.61,26.7523
212.71,26.7444
212.81,26.7365
212.91,26.7287
213.01,26.7208
213.11,26.7129
213.21,26.7051
213.31,26.6972
213.41,26.6894
213.51,26.6816
213.61,26.6738
213.71,26.6659
213.81,26.6581
213.91,26.6503
214.01,26.6425
214.11,26.6347
214.21,26.627
214.31,26.6192
214.41,26.6114
214.51,26.6037
214.61,26.5959
214.71,26.5882
214.81,26.5804
214.91,26.5727
215.01,26.565
215.11,26.5573
215.21,26.5496
215.31,26.5419
215.41,26.5342
215.51,26.5265
215.61,26.5188
215.71,26.5111
215.81,26.5034
215.91,26.4958
216.01,26.4881
216.11,26.4805
216.21,26.4728
216.31,26.4652
216.41,26.4576
216.51,26.45
216.61,26.4423
216.71,26.4347
216.81,26.4271
216.91,26.4195
217.01,26.412
217.11,26.4044
217.21,26.3968
217.31,26.3892
217.41,26.3817
217.51,26.3741
217.61,26.3666
217.71,26.3591
217.81,26.3515
217.91,26.344
218.01,26.3365
218.11,26.329
218.21,26.3215
218.31,26.314
218.41,26.3065
218.51,26.299
218.61,26.2915
218.71,26.284
218.81,26.2766
218.91,26.2691
219.01,26.2617
219.11,26.2542
219.21,26.2468
219.31,26.2393
219.41,26.2319
219.51,26.2245
219.61,26.2171
219.71,26.2097
219.81,26.2023
219.91,26.1949
220.01,26.1875
220.11,26.1801
220.21,26.1728
220.31,26.1654
220.41,26.158
220.51,26.1507
220.61,26.1433
220.71,26.136
220.81,26.1287
220.91,26.1213
221.01,26.114
221.11,26.1067
221.21,26.0994
221.31,26.0921
221.41,26.0848
221.51,26.0775
221.61,26.0702
221.71,26.063
221.81,26.0557
221.91,26.0484
222.01,26.0412
222.11,26.0339
222.21,26.0267
222.31,26.0194
222.41,26.0122
222.51,26.005
222.61,25.9978
222.71,25.9905
222.81,25.9833
222.91,25.9761
223.01,25.9689
223.11,25.9618
223.21,25.9546
223.31,25.9474
223.41,25.9402
223.51,25.9331
223.61,25.9259
223.71,25.9188
223.81,25.9116
223.91,25.9045
224.01,25.8974
224.11,25.8902
224.21,25.8831
224.31,25.876
224.41,25.8689
224.51,25.8618
224.61,25.8547
224.71,25.8476
224.81,25.8405
224.91,25.8335
225.01,25.8264
225.11,25.8193
225.21,25.8123
225.31,25.8052
225.41,25.7982
225.51,25.7911
225.61,25.7841
225.71,25.7771
225.81,25.7701
225.91,25.7631
226.01,25.756
226.11,25.749
226.21,25.742
226.31,25.7351
226.41,25.7281
226.51,25.7211
226.61,25.7141
226.71,25.7072
226.81,25.7002
226.91,25.6932
227.01,25.6863
227.11,25.6794
227.21,25.6724
227.31,25.6655
227.41,25.6586
227.51,25.6516
227.61,25.6447
227.71,25.6378
227.81,25.6309
227.91,25.624
228.01,25.6171
228.11,25.6103
228.21,25.6034
228.31,25.5965
228.41,25.5896
228.51,25.5828
228.61,25.5759
228.71,25.5691
228.81,25.5622
228.91,25.5554
229.01,25.5486
229.11,25.5418
229.21,25.5349
229.31,25.5281
229.41,25.5213
229.51,25.5145
229.61,25.5077
229.71,25.5009
229.81,25.4942
229.91,25.4874
230.01,25.4806
230.11,25.4738
230.21,25.4671
230.31,25.4603
230.41,25.4536
230.51,25.4468
230.61,25.4401
230.71,25.4334
230.81,25.4266
230.91,25.4199
231.01,25.4132
231.11,25.4065
231.21,25.3998
231.31,25.3931
231.41,25.3864
231.51,25.3797
231.61,25.373
231.71,25.3664
231.81,25.3597
231.91,25.353
232.01,25.3464
232.11,25.3397
232.21,25.3331
232.31,25.3264
232.41,25.3198
232.51,25.3132
232.61,25.3065
232.71,25.2999
232.81,25.2933
232.91,25.2867
233.01,25.2801
233.11,25.2735
233.21,25.2669
233.31,25.2603
233.41,25.2537
233.51,25.2472
233.61,25.2406
233.71,25.234
233.81,25.2275
233.91,25.2209
234.01,25.2144
234.11,25.2078
234.21,25.2013
234.31,25.1947
234.41,25.1882
234.51,25.1817
234.61,25.1752
234.71,25.1687
234.81,25.1622
234.91,25.1557
235.01,25.1492
235.11,25.1427
235.21,25.1362
235.31,25.1297
235.41,25.1233
235.51,25.1168
235.61,25.1103
235.71,25.1039
235.81,25.0974
235.91,25.091
236.01,25.0845
236.11,25.0781
236.21,25.0717
236.31,25.0653
236.41,25.0588
236.51,25.0524
236.61,25.046
236.71,25.0396
236.81,25.0332
236.91,25.0268
237.01,25.0204
237.11,25.0141
237.21,25.0077
237.31,25.0013
237.41,24.995
237.51,24.9886
237.61,24.9822
237.71,24.9759
237.81,24.9695
237.91,24.9632
238.01,24.9569
238.11,24.9505
238.21,24.9442
238.31,24.9379
238.41,24.9316
238.51,24.9253
238.61,24.919
238.71,24.9127
238.81,24.9064
238.91,24.9001
239.01,24.8938
239.11,24.8875
239.21,24.8813
239.31,24.875
239.41,24.8687
239.51,24.8625
239.61,24.8562
239.71,24.85
239.81,24.8437
239.91,24.8375
240.01,24.8313
240.11,24.825
240.21,24.8188
240.31,24.8126
240.41,24.8064
240.51,24.8002
240.61,24.794
240.71,24.7878
240.81,24.7816
240.91,24.7754
241.01,24.7692
241.11,24.7631
241.21,24.7569
241.31,24.7507
241.41,24.7446
241.51,24.7384
241.61,24.7323
241.71,24.7261
241.81,24.72
241.91,24.7138
242.01,24.7077
242.11,24.7016
242.21,24.6955
242.31,24.6893
242.41,24.6832
242.51,24.6771
242.61,24.671
242.71,24.6649
242.81,24.6588
242.91,24.6528
243.01,24.6467
243.11,24.6406
243.21,24.6345
243.31,24.6285
243.41,24.6224
243.51,24.6163
243.61,24.6103
243.71,24.6042
243.81,24.5982
243.91,24.5922
244.01,24.5861
244.11,24.5801
244.21,24.5741
244.31,24.5681
244.41,24.562
244.51,24.556
244.61,24.55
244.71,24.544
244.81,24.538
244.91,24.5321
245.01,24.5261
245.11,24.5201
245.21,24.5141
245.31,24.5081
245.41,24.5022
245.51,24.4962
245.61,24.4903
245.71,24.4843
245.81,24.4784
245.91,24.4724
246.01,24.4665
246.11,24.4606
246.21,24.4546
246.31,24.4487
246.41,24.4428
246.51,24.4369
246.61,24.431
246.71,24.4251
246.81,24.4192
246.91,24.4133
247.01,24.4074
247.11,24.4015
247.21,24.3956
247.31,24.3897
247.41,24.3839
247.51,24.378
247.61,24.3721
247.71,24.3663
247.81,24.3604
247.91,24.3546
248.01,24.3487
248.11,24.3429
248.21,24.3371
248.31,24.3312
248.41,24.3254
248.51,24.3196
248.61,24.3138
248.71,24.308
248.81,24.3022
248.91,24.2964
249.01,24.2906
249.11,24.2848
249.21,24.279
249.31,24.2732
249.41,24.2674
249.51,24.2616
249.61,24.2559
249.71,24.2501
249.81,24.2443
249.91,24.2386
250.01,24.2328
250.11,24.2271
250.21,24.2213
250.31,24.2156
250.41,24.2099
250.51,24.2041
250.61,24.1984
250.71,24.1927
250.81,24.187
250.91,24.1813
251.01,24.1756
251.11,24.1699
251.21,24.1642
251.31,24.1585
251.41,24.1528
251.51,24.1471
251.61,24.1414
251.71,24.1357
251.81,24.1301
251.91,24.1244
252.01,24.1187
252.11,24.1131
252.21,24.1074
252.31,24.1018
252.41,24.0961
252.51,24.0905
252.61,24.0849
252.71,24.0792
252.81,24.0736
252.91,24.068
253.01,24.0624
253.11,24.0567
253.21,24.0511
253.31,24.0455
253.41,24.0399
253.51,24.0343
253.61,24.0287
253.71,24.0232
253.81,24.0176
253.91,24.012
254.01,24.0064
254.11,24.0008
254.21,23.9953
254.31,23.9897
254.41,23.9842
254.51,23.9786
254.61,23.9731
254.71,23.9675
254.81,23.962
254.91,23.9564
255.01,23.9509
255.11,23.9454
255.21,23.9398
255.31,23.9343
255.41,23.9288
255.51,23.9233
255.61,23.9178
255.71,23.9123
255.81,23.9068
255.91,23.9013
256.01,23.8958
256.11,23.8903
256.21,23.8848
256.31,23.8794
256.41,23.8739
256.51,23.8684
256.61,23.863
256.71,23.8575
256.81,23.852
256.91,23.8466
257.01,23.8411
257.11,23.8357
257.21,23.8303
257.31,23.8248
257.41,23.8194
257.51,23.814
257.61,23.8085
257.71,23.8031
257.81,23.7977
257.91,23.7923
258.01,23.7869
258.11,23.7815
258.21,23.7761
258.31,23.7707
258.41,23.7653
258.51,23.7599
258.61,23.7545
258.71,23.7492
258.81,23.7438
258.91,23.7384
259.01,23.733
259.11,23.7277
259.21,23.7223
259.31,23.717
259.41,23.7116
259.51,23.7063
259.61,23.7009
259.71,23.6956
259.81,23.6903
259.91,23.6849
260.01,23.6796
260.11,23.6743
260.21,23.669
260.31,23.6637
260.41,23.6584
260.51,23.6531
260.61,23.6478
260.71,23.6425
260.81,23.6372
260.91,23.6319
261.01,23.6266
261.11,23.6213
261.21,23.616
261.31,23.6108
261.41,23.6055
261.51,23.6002
261.61,23.595
261.71,23.5897
261.81,23.5845
261.91,23.5792
262.01,23.574
262.11,23.5687
262.21,23.5635
262.31,23.5582
262.41,23.553
262.51,23.5478
262.61,23.5426
262.71,23.5374
262.81,23.5321
262.91,23.5269
263.01,23.5217
263.11,23.5165
263.21,23.5113
263.31,23.5061
263.41,23.5009
263.51,23.4957
263.61,23.4906
263.71,23.4854
263.81,23.4802
263.91,23.475
264.01,23.4699
264.11,23.4647
264.21,23.4596
264.31,23.4544
264.41,23.4492
264.51,23.4441
264.61,23.439
264.71,23.4338
264.81,23.4287
264.91,23.4235
265.01,23.4184
265.11,23.4133
265.21,23.4082
265.31,23.403
265.41,23.3979
265.51,23.3928
265.61,23.3877
265.71,23.3826
265.81,23.3775
265.91,23.3724
266.01,23.3673
266.11,23.3622
266.21,23.3572
266.31,23.3521
266.41,23.347
266.51,23.3419
266.61,23.3369
266.71,23.3318
266.81,23.3267
266.91,23.3217
267.01,23.3166
267.11,23.3116
267.21,23.3065
267.31,23.3015
267.41,23.2965
267.51,23.2914
267.61,23.2864
267.71,23.2814
267.81,23.2763
267.91,23.2713
268.01,23.2663
268.11,23.2613
268.21,23.2563
268.31,23.2513
268.41,23.2463
268.51,23.2413
268.61,23.2363
268.71,23.2313
268.81,23.2263
268.91,23.2213
269.01,23.2163
269.11,23.2114
269.21,23.2064
269.31,23.2014
269.41,23.1965
269.51,23.1915
269.61,23.1865
269.71,23.1816
269.81,23.1766
269.91,23.1717
270.01,23.1667
270.11,23.1618
270.21,23.1569
270.31,23.1519
270.41,23.147
270.51,23.1421
270.61,23.1372
270.71,23.1322
270.81,23.1273
270.91,23.1224
271.01,23.1175
271.11,23.1126
271.21,23.1077
271.31,23.1028
271.41,23.0979
271.51,23.093
271.61,23.0881
271.71,23.0833
271.81,23.0784
271.91,23.0735
272.01,23.0686
272.11,23.0638
272.21,23.0589
272.31,23.054
272.41,23.0492
272.51,23.0443
272.61,23.0395
272.71,23.0346
272.81,23.0298
272.91,23.0249
273.01,23.0201
273.11,23.0153
273.21,23.0104
273.31,23.0056
273.41,23.0008
273.51,22.996
273.61,22.9912
273.71,22.9863
273.81,22.9815
273.91,22.9767
274.01,22.9719
274.11,22.9671
274.21,22.9623
274.31,22.9576
274.41,22.9528
274.51,22.948
274.61,22.9432
274.71,22.9384
274.81,22.9336
274.91,22.9289
275.01,22.9241
275.11,22.9193
275.21,22.9146
275.31,22.9098
275.41,22.9051
275.51,22.9003
275.61,22.8956
275.71,22.8908
275.81,22.8861
275.91,22.8814
276.01,22.8766
276.11,22.8719
276.21,22.8672
276.31,22.8624
276.41,22.8577
276.51,22.853
276.61,22.8483
276.71,22.8436
276.81,22.8389
276.91,22.8342
277.01,22.8295
277.11,22.8248
277.21,22.8201
277.31,22.8154
277.41,22.8107
277.51,22.806
277.61,22.8014
277.71,22.7967
277.81,22.792
277.91,22.7873
278.01,22.7827
278.11,22.778
278.21,22.7733
278.31,22.7687
278.41,22.764
278.51,22.7594
278.61,22.7547
278.71,22.7501
278.81,22.7455
278.91,22.7408
279.01,22.7362
279.11,22.7316
279.21,22.7269
279.31,22.7223
279.41,22.7177
279.51,22.7131
279.61,22.7085
279.71,22.7039
279.81,22.6992
279.91,22.6946
280.01,22.69
280.11,22.6854
280.21,22.6809
280.31,22.6763
280.41,22.6717
280.51,22.6671
280.61,22.6625
280.71,22.6579
280.81,22.6534
280.91,22.6488
281.01,22.6442
281.11,22.6397
281.21,22.6351
281.31,22.6305
281.41,22.626
281.51,22.6214
281.61,22.6169
281.71,22.6123
281.81,22.6078
281.91,22.6033
282.01,22.5987
282.11,22.5942
282.21,22.5897
282.31,22.5851
282.41,22.5806
282.51,22.5761
282.61,22.5716
282.71,22.5671
282.81,22.5625
282.91,22.558
283.01,22.5535
283.11,22.549
283.21,22.5445
283.31,22.54
283.41,22.5356
283.51,22.5311
283.61,22.5266
283.71,22.5221
283.81,22.5176
283.91,22.5131
284.01,22.5087
284.11,22.5042
284.21,22.4997
284.31,22.4953
284.41,22.4908
284.51,22.4864
284.61,22.4819
284.71,22.4774
284.81,22.473
284.91,22.4686
285.01,22.4641
285.11,22.4597
285.21,22.4552
285.31,22.4508
285.41,22.4464
285.51,22.442
285.61,22.4375
285.71,22.4331
285.81,22.4287
285.91,22.4243
286.01,22.4199
286.11,22.4155
286.21,22.4111
286.31,22.4067
286.41,22.4023
286.51,22.3979
286.61,22.3935
286.71,22.3891
286.81,22.3847
286.91,22.3803
287.01,22.3759
287.11,22.3716
287.21,22.3672
287.31,22.3628
287.41,22.3584
287.51,22.3541
287.61,22.3497
287.71,22.3454
287.81,22.341
287.91,22.3366
288.01,22.3323
288.11,22.328
288.21,22.3236
288.31,22.3193
288.41,22.3149
288.51,22.3106
288.61,22.3063
288.71,22.3019
288.81,22.2976
288.91,22.2933
289.01,22.289
289.11,22.2846
289.21,22.2803
289.31,22.276
289.41,22.2717
289.51,22.2674
289.61,22.2631
289.71,22.2588
289.81,22.2545
289.91,22.2502
290.01,22.2459
290.11,22.2416
290.21,22.2374
290.31,22.2331
290.41,22.2288
290.51,22.2245
290.61,22.2202
290.71,22.216
290.81,22.2117
290.91,22.2074
291.01,22.2032
291.11,22.1989
291.21,22.1947
291.31,22.1904
291.41,22.1862
291.51,22.1819
291.61,22.1777
291.71,22.1734
291.81,22.1692
291.91,22.165
292.01,22.1607
292.11,22.1565
292.21,22.1523
292.31,22.148
292.41,22.1438
292.51,22.1396
292.61,22.1354
292.71,22.1312
292.81,22.127
292.91,22.1228
293.01,22.1186
293.11,22.1144
293.21,22.1102
293.31,22.106
293.41,22.1018
293.51,22.0976
293.61,22.0934
293.71,22.0892
293.81,22.085
293.91,22.0809
294.01,22.0767
294.11,22.0725
294.21,22.0683
294.31,22.0642
294.41,22.06
294.51,22.0558
294.61,22.0517
294.71,22.0475
294.81,22.0434
294.91,22.0392
295.01,22.0351
295.11,22.0309
295.21,22.0268
295.31,22.0227
295.41,22.0185
295.51,22.0144
295.61,22.0103
295.71,22.0061
295.81,22.002
295.91,21.9979
296.01,21.9938
296.11,21.9897
296.21,21.9855
296.31,21.9814
296.41,21.9773
296.51,21.9732
296.61,21.9691
296.71,21.965
296.81,21.9609
296.91,21.9568
297.01,21.9527
297.11,21.9486
297.21,21.9446
297.31,21.9405
297.41,21.9364
297.51,21.9323
297.61,21.9282
297.71,21.9242
297.81,21.9201
297.91,21.916
298.01,21.912
298.11,21.9079
298.21,21.9038
298.31,21.8998
298.41,21.8957
298.51,21.8917
298.61,21.8876
298.71,21.8836
298.81,21.8796
298.91,21.8755
299.01,21.8715
299.11,21.8674
299.21,21.8634
299.31,21.8594
299.41,21.8554
299.51,21.8513
299.61,21.8473
299.71,21.8433
299.81,21.8393
299.91,21.8353
300.01,21.8313
300.11,21.8272
300.21,21.8232
300.31,21.8192
300.41,21.8152
300.51,21.8112
300.61,21.8072
300.71,21.8033
300.81,21.7993
300.91,21.7953
301.01,21.7913
301.11,21.7873
301.21,21.7833
301.31,21.7794
301.41,21.7754
301.51,21.7714
301.61,21.7674
301.71,21.7635
301.81,21.7595
301.91,21.7556
302.01,21.7516
302.11,21.7476
302.21,21.7437
302.31,21.7397
302.41,21.7358
302.51,21.7319
302.61,21.7279
302.71,21.724
302.81,21.72
302.91,21.7161
303.01,21.7122
303.11,21.7082
303.21,21.7043
303.31,21.7004
303.41,21.6965
303.51,21.6926
303.61,21.6886
303.71,21.6847
303.81,21.6808
303.91,21.6769
304.01,21.673
304.11,21.6691
304.21,21.6652
304.31,21.6613
304.41,21.6574
304.51,21.6535
304.61,21.6496
304.71,21.6457
304.81,21.6418
304.91,21.638
305.01,21.6341
305.11,21.6302
305.21,21.6263
305.31,21.6225
305.41,21.6186
305.51,21.6147
305.61,21.6109
305.71,21.607
305.81,21.6031
305.91,21.5993
306.01,21.5954
306.11,21.5916
306.21,21.5877
306.31,21.5839
306.41,21.58
306.51,21.5762
306.61,21.5724
306.71,21.5685
306.81,21.5647
306.91,21.5608
307.01,21.557
307.11,21.5532
307.21,21.5494
307.31,21.5455
307.41,21.5417
307.51,21.5379
307.61,21.5341
