# TOPAS 4.2.p3 / Geant4 11.3.2 Copper ion macroscopic inelastic cross sections.
atomic_number,mass_number,energy_MeVu,macroscopic_inelastic_cross_section_per_mm,mean_free_path_mm
5,10,388.01,0.0122158,81.8611
5,10,389.01,0.0122175,81.8497
5,10,390.01,0.0122192,81.8382
5,10,391.01,0.012221,81.8267
5,10,392.01,0.0122227,81.8151
5,10,393.01,0.0122244,81.8034
5,10,394.01,0.0122262,81.7917
5,10,395.01,0.0122279,81.7799
5,10,396.01,0.0122297,81.768
5,10,397.01,0.0122315,81.756
5,10,398.01,0.0122333,81.744
5,10,399.01,0.0122351,81.732
5,10,400.01,0.0122369,81.7198
5,11,0.01,0,0
5,11,1.01,0,0
5,11,2.01,0,0
5,11,3.01,0.00762349,131.173
5,11,4.01,0.0116964,85.4965
5,11,5.01,0.0139604,71.6314
5,11,6.01,0.0153478,65.1561
5,11,7.01,0.0162505,61.5366
5,11,8.01,0.0168605,59.3102
5,11,9.01,0.0172822,57.8629
5,11,10.01,0.017577,56.8927
5,11,11.01,0.0177828,56.2341
5,11,12.01,0.0179246,55.7892
5,11,13.01,0.0180193,55.4962
5,11,14.01,0.0180784,55.3145
5,11,15.01,0.0181105,55.2165
5,11,16.01,0.0181217,55.1824
5,11,17.01,0.0181166,55.1981
5,11,18.01,0.0180986,55.253
5,11,19.01,0.0180704,55.3392
5,11,20.01,0.0180341,55.4506
5,11,21.01,0.0179913,55.5825
5,11,22.01,0.0179433,55.7311
5,11,23.01,0.0178912,55.8934
5,11,24.01,0.0178358,56.0669
5,11,25.01,0.0177778,56.2498
5,11,26.01,0.0177178,56.4405
5,11,27.01,0.0176562,56.6374
5,11,28.01,0.0175933,56.8397
5,11,29.01,0.0175296,57.0463
5,11,30.01,0.0174653,57.2563
5,11,31.01,0.0174006,57.4693
5,11,32.01,0.0173357,57.6846
5,11,33.01,0.0172707,57.9016
5,11,34.01,0.0172058,58.12
5,11,35.01,0.0171411,58.3395
5,11,36.01,0.0170766,58.5596
5,11,37.01,0.0170126,58.7801
5,11,38.01,0.0169489,59.0008
5,11,39.01,0.0168858,59.2215
5,11,40.01,0.0168231,59.442
5,11,41.01,0.0167611,59.662
5,11,42.01,0.0166996,59.8816
5,11,43.01,0.0166388,60.1004
5,11,44.01,0.0165787,60.3185
5,11,45.01,0.0165192,60.5357
5,11,46.01,0.0164604,60.7519
5,11,47.01,0.0164023,60.9671
5,11,48.01,0.0163449,61.1811
5,11,49.01,0.0162883,61.3939
5,11,50.01,0.0162323,61.6055
5,11,51.01,0.0161771,61.8158
5,11,52.01,0.0161226,62.0247
5,11,53.01,0.0160689,62.2322
5,11,54.01,0.0160158,62.4382
5,11,55.01,0.0159635,62.6428
5,11,56.01,0.015912,62.8458
5,11,57.01,0.0158611,63.0473
5,11,58.01,0.015811,63.2472
5,11,59.01,0.0157615,63.4456
5,11,60.01,0.0157128,63.6423
5,11,61.01,0.0156648,63.8374
5,11,62.01,0.0156175,64.0308
5,11,63.01,0.0155708,64.2226
5,11,64.01,0.0155249,64.4127
5,11,65.01,0.0154796,64.6011
5,11,66.01,0.015435,64.7878
5,11,67.01,0.0153911,64.9728
5,11,68.01,0.0153478,65.156
5,11,69.01,0.0153051,65.3375
5,11,70.01,0.0152631,65.5173
5,11,71.01,0.0152218,65.6954
5,11,72.01,0.015181,65.8717
5,11,73.01,0.0151409,66.0462
5,11,74.01,0.0151014,66.219
5,11,75.01,0.0150625,66.3901
5,11,76.01,0.0150242,66.5594
5,11,77.01,0.0149865,66.7269
5,11,78.01,0.0149493,66.8927
5,11,79.01,0.0149127,67.0567
5,11,80.01,0.0148767,67.219
5,11,81.01,0.0148413,67.3795
5,11,82.01,0.0148064,67.5383
5,11,83.01,0.0147721,67.6954
5,11,84.01,0.0147382,67.8507
5,11,85.01,0.0147049,68.0043
5,11,86.01,0.0146722,68.1562
5,11,87.01,0.0146399,68.3063
5,11,88.01,0.0146082,68.4548
5,11,89.01,0.0145769,68.6015
5,11,90.01,0.0145462,68.7465
5,11,91.01,0.0145159,68.8898
5,11,92.01,0.0144861,69.0315
5,11,93.01,0.0144568,69.1714
5,11,94.01,0.014428,69.3098
5,11,95.01,0.0143996,69.4464
5,11,96.01,0.0143717,69.5814
5,11,97.01,0.0143442,69.7147
5,11,98.01,0.0143171,69.8465
5,11,99.01,0.0142905,69.9765
5,11,100.01,0.0142713,70.0706
5,11,101.01,0.0142455,70.1976
5,11,102.01,0.0142201,70.3229
5,11,103.01,0.0141951,70.4467
5,11,104.01,0.0141705,70.569
5,11,105.01,0.0141463,70.6896
5,11,106.01,0.0141225,70.8088
5,11,107.01,0.0140991,70.9264
5,11,108.01,0.0140761,71.0424
5,11,109.01,0.0140534,71.157
5,11,110.01,0.0140311,71.2701
5,11,111.01,0.0140092,71.3816
5,11,112.01,0.0139876,71.4917
5,11,113.01,0.0139664,71.6004
5,11,114.01,0.0139455,71.7076
5,11,115.01,0.013925,71.8134
5,11,116.01,0.0139048,71.9177
5,11,117.01,0.0138849,72.0207
5,11,118.01,0.0138654,72.1222
5,11,119.01,0.0138461,72.2224
5,11,120.01,0.0138272,72.3212
5,11,121.01,0.0138086,72.4186
5,11,122.01,0.0137903,72.5147
5,11,123.01,0.0137723,72.6095
5,11,124.01,0.0137546,72.703
5,11,125.01,0.0137372,72.7952
5,11,126.01,0.01372,72.886
5,11,127.01,0.0137032,72.9757
5,11,128.01,0.0136866,73.064
5,11,129.01,0.0136703,73.1511
5,11,130.01,0.0136543,73.237
5,11,131.01,0.0136385,73.3217
5,11,132.01,0.013623,73.4051
5,11,133.01,0.0136078,73.4874
5,11,134.01,0.0135928,73.5685
5,11,135.01,0.013578,73.6484
5,11,136.01,0.0135635,73.7272
5,11,137.01,0.0135492,73.8049
5,11,138.01,0.0135352,73.8814
5,11,139.01,0.0135214,73.9568
5,11,140.01,0.0135078,74.0312
5,11,141.01,0.0134945,74.1044
5,11,142.01,0.0134813,74.1766
5,11,143.01,0.0134684,74.2477
5,11,144.01,0.0134557,74.3178
5,11,145.01,0.0134432,74.3869
5,11,146.01,0.0134309,74.4549
5,11,147.01,0.0134189,74.522
5,11,148.01,0.013407,74.588
5,11,149.01,0.0133953,74.6531
5,11,150.01,0.0133838,74.7172
5,11,151.01,0.0133725,74.7804
5,11,152.01,0.0133614,74.8426
5,11,153.01,0.0133504,74.9039
5,11,154.01,0.0133397,74.9643
5,11,155.01,0.0133291,75.0238
5,11,156.01,0.0133187,75.0824
5,11,157.01,0.0133085,75.1401
5,11,158.01,0.0132984,75.197
5,11,159.01,0.0132885,75.253
5,11,160.01,0.0132788,75.3081
5,11,161.01,0.0132692,75.3625
5,11,162.01,0.0132598,75.416
5,11,163.01,0.0132505,75.4687
5,11,164.01,0.0132414,75.5206
5,11,165.01,0.0132325,75.5717
5,11,166.01,0.0132237,75.622
5,11,167.01,0.013215,75.6716
5,11,168.01,0.0132065,75.7205
5,11,169.01,0.0131981,75.7686
5,11,170.01,0.0131898,75.8159
5,11,171.01,0.0131817,75.8626
5,11,172.01,0.0131738,75.9085
5,11,173.01,0.0131659,75.9538
5,11,174.01,0.0131582,75.9983
5,11,175.01,0.0131506,76.0422
5,11,176.01,0.0131431,76.0854
5,11,177.01,0.0131358,76.1279
5,11,178.01,0.0131286,76.1698
5,11,179.01,0.0131215,76.2111
5,11,180.01,0.0131145,76.2517
5,11,181.01,0.0131076,76.2917
5,11,182.01,0.0131008,76.3311
5,11,183.01,0.0130942,76.3699
5,11,184.01,0.0130876,76.4081
5,11,185.01,0.0130812,76.4457
5,11,186.01,0.0130748,76.4827
5,11,187.01,0.0130686,76.5192
5,11,188.01,0.0130625,76.5551
5,11,189.01,0.0130565,76.5905
5,11,190.01,0.0130505,76.6253
5,11,191.01,0.0130447,76.6596
5,11,192.01,0.0130389,76.6934
5,11,193.01,0.0130333,76.7266
5,11,194.01,0.0130277,76.7594
5,11,195.01,0.0130223,76.7916
5,11,196.01,0.0130169,76.8233
5,11,197.01,0.0130116,76.8546
5,11,198.01,0.0130064,76.8854
5,11,199.01,0.0130012,76.9157
5,11,200.01,0.0129962,76.9455
5,11,201.01,0.0129912,76.9749
5,11,202.01,0.0129864,77.0039
5,11,203.01,0.0129816,77.0324
5,11,204.01,0.0129768,77.0604
5,11,205.01,0.0129722,77.0881
5,11,206.01,0.0129676,77.1153
5,11,207.01,0.0129631,77.1421
5,11,208.01,0.0129587,77.1685
5,11,209.01,0.0129543,77.1945
5,11,210.01,0.01295,77.2201
5,11,211.01,0.0129458,77.2453
5,11,212.01,0.0129416,77.2701
5,11,213.01,0.0129375,77.2945
5,11,214.01,0.0129335,77.3186
5,11,215.01,0.0129295,77.3423
5,11,216.01,0.0129256,77.3656
5,11,217.01,0.0129218,77.3886
5,11,218.01,0.012918,77.4112
5,11,219.01,0.0129143,77.4335
5,11,220.01,0.0129106,77.4555
5,11,221.01,0.012907,77.4771
5,11,222.01,0.0129035,77.4984
5,11,223.01,0.0129,77.5194
5,11,224.01,0.0128966,77.54
5,11,225.01,0.0128932,77.5604
5,11,226.01,0.0128899,77.5804
5,11,227.01,0.0128866,77.6001
5,11,228.01,0.0128833,77.6196
5,11,229.01,0.0128802,77.6387
5,11,230.01,0.012877,77.6576
5,11,231.01,0.012874,77.6761
5,11,232.01,0.0128709,77.6944
5,11,233.01,0.012868,77.7124
5,11,234.01,0.012865,77.7302
5,11,235.01,0.0128621,77.7476
5,11,236.01,0.0128593,77.7649
5,11,237.01,0.0128565,77.7818
5,11,238.01,0.0128537,77.7985
5,11,239.01,0.012851,77.8149
5,11,240.01,0.0128483,77.8311
5,11,241.01,0.0128457,77.8471
5,11,242.01,0.0128431,77.8628
5,11,243.01,0.0128405,77.8783
5,11,244.01,0.012838,77.8935
5,11,245.01,0.0128356,77.9086
5,11,246.01,0.0128331,77.9234
5,11,247.01,0.0128307,77.9379
5,11,248.01,0.0128284,77.9523
5,11,249.01,0.012826,77.9664
5,11,250.01,0.0128237,77.9803
5,11,251.01,0.0128215,77.994
5,11,252.01,0.0128193,78.0074
5,11,253.01,0.0128172,78.0205
5,11,254.01,0.0128151,78.0332
5,11,255.01,0.012813,78.0456
5,11,256.01,0.012811,78.0576
5,11,257.01,0.0128091,78.0694
5,11,258.01,0.0128072,78.0809
5,11,259.01,0.0128054,78.092
5,11,260.01,0.0128036,78.1028
5,11,261.01,0.0128019,78.1133
5,11,262.01,0.0128002,78.1236
5,11,263.01,0.0127986,78.1335
5,11,264.01,0.012797,78.1431
5,11,265.01,0.0127955,78.1525
5,11,266.01,0.012794,78.1616
5,11,267.01,0.0127926,78.1703
5,11,268.01,0.0127912,78.1789
5,11,269.01,0.0127898,78.1871
5,11,270.01,0.0127885,78.195
5,11,271.01,0.0127873,78.2027
5,11,272.01,0.0127861,78.2101
5,11,273.01,0.0127849,78.2173
5,11,274.01,0.0127838,78.2242
5,11,275.01,0.0127827,78.2308
5,11,276.01,0.0127816,78.2372
5,11,277.01,0.0127806,78.2434
5,11,278.01,0.0127797,78.2492
5,11,279.01,0.0127788,78.2549
5,11,280.01,0.0127779,78.2603
5,11,281.01,0.012777,78.2654
5,11,282.01,0.0127762,78.2704
5,11,283.01,0.0127755,78.2751
5,11,284.01,0.0127747,78.2795
5,11,285.01,0.012774,78.2837
5,11,286.01,0.0127734,78.2877
5,11,287.01,0.0127728,78.2915
5,11,288.01,0.0127722,78.2951
5,11,289.01,0.0127716,78.2984
5,11,290.01,0.0127711,78.3016
5,11,291.01,0.0127707,78.3045
5,11,292.01,0.0127702,78.3072
5,11,293.01,0.0127698,78.3097
5,11,294.01,0.0127694,78.312
5,11,295.01,0.0127272,78.5721
5,11,296.01,0.0127272,78.5719
5,11,297.01,0.0127273,78.5715
5,11,298.01,0.0127273,78.571
5,11,299.01,0.0127275,78.5703
5,11,300.01,0.0127276,78.5694
5,11,301.01,0.0127278,78.5684
5,11,302.01,0.012728,78.5672
5,11,303.01,0.0127282,78.5658
5,11,304.01,0.0127284,78.5643
5,11,305.01,0.0127287,78.5627
5,11,306.01,0.012729,78.5608
5,11,307.01,0.0127293,78.5589
5,11,308.01,0.0127296,78.5568
5,11,309.01,0.01273,78.5545
5,11,310.01,0.0127304,78.5521
5,11,311.01,0.0127308,78.5495
5,11,312.01,0.0127313,78.5468
5,11,313.01,0.0127317,78.5439
5,11,314.01,0.0127322,78.5409
5,11,315.01,0.0127327,78.5378
5,11,316.01,0.0127333,78.5345
5,11,317.01,0.0127338,78.5311
5,11,318.01,0.0127344,78.5275
5,11,319.01,0.012735,78.5239
5,11,320.01,0.0127356,78.52
5,11,321.01,0.0127362,78.5161
5,11,322.01,0.0127369,78.512
5,11,323.01,0.0127376,78.5077
5,11,324.01,0.0127383,78.5034
5,11,325.01,0.012739,78.4989
5,11,326.01,0.0127398,78.4942
5,11,327.01,0.0127406,78.4895
5,11,328.01,0.0127414,78.4846
5,11,329.01,0.0127422,78.4796
5,11,330.01,0.012743,78.4745
5,11,331.01,0.0127438,78.4692
5,11,332.01,0.0127447,78.4639
5,11,333.01,0.0127456,78.4584
5,11,334.01,0.0127465,78.4528
5,11,335.01,0.0127475,78.447
5,11,336.01,0.0127484,78.4412
5,11,337.01,0.0127494,78.4352
5,11,338.01,0.0127504,78.4292
5,11,339.01,0.0127514,78.423
5,11,340.01,0.0127524,78.4167
5,11,341.01,0.0127534,78.4102
5,11,342.01,0.0127545,78.4037
5,11,343.01,0.0127556,78.3971
5,11,344.01,0.0127567,78.3903
5,11,345.01,0.0127578,78.3835
5,11,346.01,0.0127589,78.3765
5,11,347.01,0.0127601,78.3694
5,11,348.01,0.0127612,78.3623
5,11,349.01,0.0127624,78.355
5,11,350.01,0.0127636,78.3476
5,11,351.01,0.0127648,78.3401
5,11,352.01,0.0127661,78.3326
5,11,353.01,0.0127673,78.3249
5,11,354.01,0.0127686,78.3171
5,11,355.01,0.0127699,78.3092
5,11,356.01,0.0127712,78.3012
5,11,357.01,0.0127725,78.2932
5,11,358.01,0.0127738,78.285
5,11,359.01,0.0127752,78.2767
5,11,360.01,0.0127765,78.2684
5,11,361.01,0.0127779,78.2599
5,11,362.01,0.0127793,78.2514
5,11,363.01,0.0127807,78.2428
5,11,364.01,0.0127822,78.2341
5,11,365.01,0.0127836,78.2253
5,11,366.01,0.012785,78.2164
5,11,367.01,0.0127865,78.2074
5,11,368.01,0.012788,78.1983
5,11,369.01,0.0127895,78.1891
5,11,370.01,0.012791,78.1799
5,11,371.01,0.0127925,78.1706
5,11,372.01,0.0127941,78.1612
5,11,373.01,0.0127956,78.1517
5,11,374.01,0.0127972,78.1421
5,11,375.01,0.0127988,78.1325
5,11,376.01,0.0128004,78.1227
5,11,377.01,0.012802,78.1129
5,11,378.01,0.0128036,78.1031
5,11,379.01,0.0128052,78.0931
5,11,380.01,0.0128069,78.0831
5,11,381.01,0.0128085,78.0729
5,11,382.01,0.0128102,78.0627
5,11,383.01,0.0128119,78.0525
5,11,384.01,0.0128136,78.0421
5,11,385.01,0.0128153,78.0317
5,11,386.01,0.012817,78.0213
5,11,387.01,0.0128188,78.0107
5,11,388.01,0.0128205,78.0001
5,11,389.01,0.0128223,77.9894
5,11,390.01,0.012824,77.9786
5,11,391.01,0.0128258,77.9678
5,11,392.01,0.0128276,77.9569
5,11,393.01,0.0128294,77.9459
5,11,394.01,0.0128312,77.9349
5,11,395.01,0.012833,77.9238
5,11,396.01,0.0128349,77.9127
5,11,397.01,0.0128367,77.9014
5,11,398.01,0.0128386,77.8901
5,11,399.01,0.0128405,77.8788
5,11,400.01,0.0128423,77.8674
5,12,0.01,0,0
5,12,1.01,0,0
5,12,2.01,0.00131692,759.349
5,12,3.01,0.0095105,105.147
5,12,4.01,0.0133149,75.104
5,12,5.01,0.0154154,64.8702
5,12,6.01,0.016692,59.9089
5,12,7.01,0.0175141,57.0967
5,12,8.01,0.0180625,55.3633
5,12,9.01,0.0184352,54.244
5,12,10.01,0.0186898,53.505
5,12,11.01,0.0188621,53.0163
5,12,12.01,0.0189753,52.7
5,12,13.01,0.0190452,52.5068
5,12,14.01,0.0190825,52.4039
5,12,15.01,0.0190953,52.3689
5,12,16.01,0.0190892,52.3857
5,12,17.01,0.0190684,52.4429
5,12,18.01,0.0190361,52.5318
5,12,19.01,0.0189948,52.6459
5,12,20.01,0.0189465,52.7803
5,12,21.01,0.0188925,52.931
5,12,22.01,0.0188342,53.0949
5,12,23.01,0.0187724,53.2697
5,12,24.01,0.0187079,53.4533
5,12,25.01,0.0186414,53.6441
5,12,26.01,0.0185733,53.8408
5,12,27.01,0.018504,54.0423
5,12,28.01,0.0184339,54.2477
5,12,29.01,0.0183634,54.4563
5,12,30.01,0.0182925,54.6673
5,12,31.01,0.0182215,54.8802
5,12,32.01,0.0181506,55.0946
5,12,33.01,0.0180799,55.3101
5,12,34.01,0.0180095,55.5263
5,12,35.01,0.0179395,55.7429
5,12,36.01,0.01787,55.9597
5,12,37.01,0.017801,56.1765
5,12,38.01,0.0177327,56.393
5,12,39.01,0.017665,56.6091
5,12,40.01,0.017598,56.8247
5,12,41.01,0.0175317,57.0396
5,12,42.01,0.0174661,57.2536
5,12,43.01,0.0174013,57.4668
5,12,44.01,0.0173373,57.679
5,12,45.01,0.0172741,57.8901
5,12,46.01,0.0172117,58.1
5,12,47.01,0.0171501,58.3087
5,12,48.01,0.0170893,58.5162
5,12,49.01,0.0170293,58.7223
5,12,50.01,0.0169701,58.9271
5,12,51.01,0.0169118,59.1304
5,12,52.01,0.0168542,59.3323
5,12,53.01,0.0167975,59.5327
5,12,54.01,0.0167416,59.7316
5,12,55.01,0.0166864,59.929
5,12,56.01,0.0166321,60.1247
5,12,57.01,0.0165785,60.319
5,12,58.01,0.0165258,60.5116
5,12,59.01,0.0164738,60.7025
5,12,60.01,0.0164225,60.8919
5,12,61.01,0.0163721,61.0796
5,12,62.01,0.0163224,61.2656
5,12,63.01,0.0162734,61.45
5,12,64.01,0.0162252,61.6326
5,12,65.01,0.0161777,61.8136
5,12,66.01,0.0161309,61.9929
5,12,67.01,0.0160848,62.1705
5,12,68.01,0.0160394,62.3464
5,12,69.01,0.0159947,62.5205
5,12,70.01,0.0159507,62.693
5,12,71.01,0.0159074,62.8637
5,12,72.01,0.0158648,63.0327
5,12,73.01,0.0158228,63.2
5,12,74.01,0.0157814,63.3656
5,12,75.01,0.0157407,63.5294
5,12,76.01,0.0157007,63.6916
5,12,77.01,0.0156612,63.852
5,12,78.01,0.0156224,64.0107
5,12,79.01,0.0155842,64.1677
5,12,80.01,0.0155466,64.3229
5,12,81.01,0.0155095,64.4765
5,12,82.01,0.0154731,64.6284
5,12,83.01,0.0154372,64.7786
5,12,84.01,0.0154019,64.9271
5,12,85.01,0.0153671,65.0739
5,12,86.01,0.0153329,65.2191
5,12,87.01,0.0152993,65.3625
5,12,88.01,0.0152662,65.5044
5,12,89.01,0.0152336,65.6445
5,12,90.01,0.0152015,65.783
5,12,91.01,0.0151699,65.9199
5,12,92.01,0.0151389,66.0552
5,12,93.01,0.0151083,66.1888
5,12,94.01,0.0150782,66.3208
5,12,95.01,0.0150486,66.4512
5,12,96.01,0.0150195,66.58
5,12,97.01,0.0149909,66.7073
5,12,98.01,0.0149627,66.8329
5,12,99.01,0.014935,66.957
5,12,100.01,0.014915,67.0466
5,12,101.01,0.0148881,67.1677
5,12,102.01,0.0148617,67.2873
5,12,103.01,0.0148356,67.4053
5,12,104.01,0.01481,67.5218
5,12,105.01,0.0147848,67.6369
5,12,106.01,0.0147601,67.7504
5,12,107.01,0.0147357,67.8625
5,12,108.01,0.0147117,67.9731
5,12,109.01,0.0146881,68.0822
5,12,110.01,0.0146649,68.1899
5,12,111.01,0.0146421,68.2962
5,12,112.01,0.0146196,68.4011
5,12,113.01,0.0145976,68.5046
5,12,114.01,0.0145758,68.6067
5,12,115.01,0.0145545,68.7074
5,12,116.01,0.0145335,68.8067
5,12,117.01,0.0145128,68.9047
5,12,118.01,0.0144925,69.0014
5,12,119.01,0.0144725,69.0968
5,12,120.01,0.0144528,69.1908
5,12,121.01,0.0144334,69.2835
5,12,122.01,0.0144144,69.375
5,12,123.01,0.0143957,69.4652
5,12,124.01,0.0143773,69.5541
5,12,125.01,0.0143592,69.6418
5,12,126.01,0.0143414,69.7283
5,12,127.01,0.0143239,69.8135
5,12,128.01,0.0143066,69.8976
5,12,129.01,0.0142897,69.9804
5,12,130.01,0.014273,70.0621
5,12,131.01,0.0142567,70.1426
5,12,132.01,0.0142405,70.222
5,12,133.01,0.0142247,70.3002
5,12,134.01,0.0142091,70.3774
5,12,135.01,0.0141938,70.4534
5,12,136.01,0.0141787,70.5283
5,12,137.01,0.0141639,70.6021
5,12,138.01,0.0141493,70.6748
5,12,139.01,0.014135,70.7465
5,12,140.01,0.0141209,70.8172
5,12,141.01,0.014107,70.8868
5,12,142.01,0.0140934,70.9554
5,12,143.01,0.0140799,71.023
5,12,144.01,0.0140667,71.0896
5,12,145.01,0.0140538,71.1553
5,12,146.01,0.014041,71.2199
5,12,147.01,0.0140285,71.2836
5,12,148.01,0.0140161,71.3464
5,12,149.01,0.014004,71.4082
5,12,150.01,0.0139921,71.4691
5,12,151.01,0.0139803,71.5291
5,12,152.01,0.0139688,71.5883
5,12,153.01,0.0139574,71.6465
5,12,154.01,0.0139463,71.7039
5,12,155.01,0.0139353,71.7604
5,12,156.01,0.0139245,71.816
5,12,157.01,0.0139138,71.8708
5,12,158.01,0.0139034,71.9248
5,12,159.01,0.0138931,71.978
5,12,160.01,0.013883,72.0304
5,12,161.01,0.0138731,72.082
5,12,162.01,0.0138633,72.1328
5,12,163.01,0.0138537,72.1829
5,12,164.01,0.0138442,72.2322
5,12,165.01,0.0138349,72.2807
5,12,166.01,0.0138258,72.3286
5,12,167.01,0.0138168,72.3756
5,12,168.01,0.013808,72.422
5,12,169.01,0.0137993,72.4677
5,12,170.01,0.0137907,72.5127
5,12,171.01,0.0137823,72.557
5,12,172.01,0.013774,72.6006
5,12,173.01,0.0137659,72.6435
5,12,174.01,0.0137578,72.6858
5,12,175.01,0.01375,72.7275
5,12,176.01,0.0137422,72.7685
5,12,177.01,0.0137346,72.8089
5,12,178.01,0.0137271,72.8487
5,12,179.01,0.0137197,72.8878
5,12,180.01,0.0137125,72.9264
5,12,181.01,0.0137053,72.9644
5,12,182.01,0.0136983,73.0018
5,12,183.01,0.0136914,73.0386
5,12,184.01,0.0136846,73.0749
5,12,185.01,0.0136779,73.1106
5,12,186.01,0.0136713,73.1458
5,12,187.01,0.0136649,73.1804
5,12,188.01,0.0136585,73.2145
5,12,189.01,0.0136522,73.2481
5,12,190.01,0.0136461,73.2812
5,12,191.01,0.01364,73.3137
5,12,192.01,0.013634,73.3458
5,12,193.01,0.0136282,73.3774
5,12,194.01,0.0136224,73.4084
5,12,195.01,0.0136167,73.4391
5,12,196.01,0.0136111,73.4692
5,12,197.01,0.0136056,73.4989
5,12,198.01,0.0136002,73.5281
5,12,199.01,0.0135949,73.5569
5,12,200.01,0.0135897,73.5852
5,12,201.01,0.0135845,73.6132
5,12,202.01,0.0135795,73.6406
5,12,203.01,0.0135745,73.6677
5,12,204.01,0.0135696,73.6944
5,12,205.01,0.0135647,73.7206
5,12,206.01,0.01356,73.7465
5,12,207.01,0.0135553,73.7719
5,12,208.01,0.0135507,73.797
5,12,209.01,0.0135462,73.8217
5,12,210.01,0.0135417,73.846
5,12,211.01,0.0135373,73.8699
5,12,212.01,0.013533,73.8935
5,12,213.01,0.0135287,73.9167
5,12,214.01,0.0135246,73.9396
5,12,215.01,0.0135204,73.9621
5,12,216.01,0.0135164,73.9843
5,12,217.01,0.0135124,74.0061
5,12,218.01,0.0135085,74.0276
5,12,219.01,0.0135046,74.0488
5,12,220.01,0.0135008,74.0697
5,12,221.01,0.0134971,74.0902
5,12,222.01,0.0134934,74.1104
5,12,223.01,0.0134897,74.1304
5,12,224.01,0.0134862,74.15
5,12,225.01,0.0134827,74.1693
5,12,226.01,0.0134792,74.1884
5,12,227.01,0.0134758,74.2071
5,12,228.01,0.0134724,74.2256
5,12,229.01,0.0134691,74.2438
5,12,230.01,0.0134659,74.2617
5,12,231.01,0.0134627,74.2794
5,12,232.01,0.0134595,74.2968
5,12,233.01,0.0134564,74.3139
5,12,234.01,0.0134534,74.3308
5,12,235.01,0.0134504,74.3474
5,12,236.01,0.0134474,74.3638
5,12,237.01,0.0134445,74.3799
5,12,238.01,0.0134416,74.3958
5,12,239.01,0.0134388,74.4114
5,12,240.01,0.013436,74.4268
5,12,241.01,0.0134333,74.442
5,12,242.01,0.0134306,74.457
5,12,243.01,0.0134279,74.4717
5,12,244.01,0.0134253,74.4862
5,12,245.01,0.0134227,74.5005
5,12,246.01,0.0134202,74.5146
5,12,247.01,0.0134177,74.5284
5,12,248.01,0.0134152,74.5421
5,12,249.01,0.0134128,74.5556
5,12,250.01,0.0134104,74.5688
5,12,251.01,0.0134081,74.5819
5,12,252.01,0.0134058,74.5946
5,12,253.01,0.0134036,74.607
5,12,254.01,0.0134014,74.6192
5,12,255.01,0.0133993,74.631
5,12,256.01,0.0133972,74.6425
5,12,257.01,0.0133952,74.6537
5,12,258.01,0.0133932,74.6646
5,12,259.01,0.0133913,74.6752
5,12,260.01,0.0133895,74.6855
5,12,261.01,0.0133877,74.6956
5,12,262.01,0.0133859,74.7053
5,12,263.01,0.0133842,74.7148
5,12,264.01,0.0133826,74.724
5,12,265.01,0.013381,74.7329
5,12,266.01,0.0133794,74.7415
5,12,267.01,0.0133779,74.7499
5,12,268.01,0.0133765,74.758
5,12,269.01,0.0133751,74.7659
5,12,270.01,0.0133737,74.7735
5,12,271.01,0.0133724,74.7808
5,12,272.01,0.0133711,74.7879
5,12,273.01,0.0133699,74.7948
5,12,274.01,0.0133687,74.8013
5,12,275.01,0.0133676,74.8077
5,12,276.01,0.0133665,74.8138
5,12,277.01,0.0133655,74.8197
5,12,278.01,0.0133645,74.8253
5,12,279.01,0.0133635,74.8307
5,12,280.01,0.0133626,74.8359
5,12,281.01,0.0133617,74.8408
5,12,282.01,0.0133609,74.8455
5,12,283.01,0.0133601,74.85
5,12,284.01,0.0133593,74.8543
5,12,285.01,0.0133586,74.8583
5,12,286.01,0.0133579,74.8622
5,12,287.01,0.0133572,74.8658
5,12,288.01,0.0133566,74.8692
5,12,289.01,0.013356,74.8725
5,12,290.01,0.0133555,74.8755
5,12,291.01,0.013355,74.8783
5,12,292.01,0.0133545,74.8809
5,12,293.01,0.0133541,74.8833
5,12,294.01,0.0133537,74.8855
5,12,295.01,0.0133103,75.1298
5,12,296.01,0.0133103,75.1297
5,12,297.01,0.0133104,75.1294
5,12,298.01,0.0133104,75.129
5,12,299.01,0.0133106,75.1284
5,12,300.01,0.0133107,75.1276
5,12,301.01,0.0133109,75.1267
5,12,302.01,0.013311,75.1256
5,12,303.01,0.0133113,75.1244
5,12,304.01,0.0133115,75.123
5,12,305.01,0.0133118,75.1215
5,12,306.01,0.0133121,75.1198
5,12,307.01,0.0133124,75.118
5,12,308.01,0.0133127,75.1161
5,12,309.01,0.0133131,75.114
5,12,310.01,0.0133135,75.1118
5,12,311.01,0.0133139,75.1094
5,12,312.01,0.0133144,75.1069
5,12,313.01,0.0133148,75.1042
5,12,314.01,0.0133153,75.1015
5,12,315.01,0.0133158,75.0985
5,12,316.01,0.0133164,75.0955
5,12,317.01,0.0133169,75.0923
5,12,318.01,0.0133175,75.089
5,12,319.01,0.0133181,75.0855
5,12,320.01,0.0133188,75.0819
5,12,321.01,0.0133194,75.0782
5,12,322.01,0.0133201,75.0744
5,12,323.01,0.0133208,75.0704
5,12,324.01,0.0133215,75.0664
5,12,325.01,0.0133223,75.0622
5,12,326.01,0.0133231,75.0578
