energy_MeV_per_u,water_macroscopic_cross_section_per_mm
224.15,0.000480377
224.16,0.00048037
224.17,0.000480363
224.18,0.000480356
224.19,0.00048035
224.2,0.000480343
224.21,0.000480336
224.22,0.00048033
224.23,0.000480323
224.24,0.000480316
224.25,0.000480309
224.26,0.000480303
224.27,0.000480296
224.28,0.000480289
224.29,0.000480283
224.3,0.000480276
224.31,0.000480269
224.32,0.000480262
224.33,0.000480256
224.34,0.000480249
224.35,0.000480242
224.36,0.000480236
224.37,0.000480229
224.38,0.000480222
224.39,0.000480215
224.4,0.000480209
224.41,0.000480202
224.42,0.000480195
224.43,0.000480189
224.44,0.000480182
224.45,0.000480175
224.46,0.000480168
224.47,0.000480162
224.48,0.000480155
224.49,0.000480148
224.5,0.000480142
224.51,0.000480135
224.52,0.000480128
224.53,0.000480122
224.54,0.000480115
224.55,0.000480108
224.56,0.000480101
224.57,0.000480095
224.58,0.000480088
224.59,0.000480081
224.6,0.000480075
224.61,0.000480068
224.62,0.000480061
224.63,0.000480054
224.64,0.000480048
224.65,0.000480041
224.66,0.000480034
224.67,0.000480028
224.68,0.000480021
224.69,0.000480014
224.7,0.000480007
224.71,0.000480001
224.72,0.000479994
224.73,0.000479987
224.74,0.000479981
224.75,0.000479974
224.76,0.000479967
224.77,0.00047996
224.78,0.000479954
224.79,0.000479947
224.8,0.00047994
224.81,0.000479934
224.82,0.000479927
224.83,0.00047992
224.84,0.000479913
224.85,0.000479907
224.86,0.0004799
224.87,0.000479893
224.88,0.000479887
224.89,0.00047988
224.9,0.000479873
224.91,0.000479866
224.92,0.00047986
224.93,0.000479853
224.94,0.000479846
224.95,0.00047984
224.96,0.000479833
224.97,0.000479826
224.98,0.000479819
224.99,0.000479813
225,0.000479806
225.01,0.000479799
225.02,0.000479793
225.03,0.000479786
225.04,0.000479779
225.05,0.000479773
225.06,0.000479766
225.07,0.000479759
225.08,0.000479752
225.09,0.000479746
225.1,0.000479739
225.11,0.000479732
225.12,0.000479726
225.13,0.000479719
225.14,0.000479712
225.15,0.000479705
225.16,0.000479699
225.17,0.000479692
225.18,0.000479685
225.19,0.000479679
225.2,0.000479672
225.21,0.000479665
225.22,0.000479658
225.23,0.000479652
225.24,0.000479645
225.25,0.000479638
225.26,0.000479632
225.27,0.000479625
225.28,0.000479618
225.29,0.000479611
225.3,0.000479605
225.31,0.000479598
225.32,0.000479591
225.33,0.000479585
225.34,0.000479578
225.35,0.000479571
225.36,0.000479564
225.37,0.000479558
225.38,0.000479551
225.39,0.000479544
225.4,0.000479538
225.41,0.000479531
225.42,0.000479524
225.43,0.000479518
225.44,0.000479511
225.45,0.000479504
225.46,0.000479497
225.47,0.000479491
225.48,0.000479484
225.49,0.000479477
225.5,0.000479471
225.51,0.000479464
225.52,0.000479457
225.53,0.00047945
225.54,0.000479444
225.55,0.000479437
225.56,0.00047943
225.57,0.000479424
225.58,0.000479417
225.59,0.00047941
225.6,0.000479403
225.61,0.000479397
225.62,0.00047939
225.63,0.000479383
225.64,0.000479377
225.65,0.00047937
225.66,0.000479363
225.67,0.000479356
225.68,0.00047935
225.69,0.000479343
225.7,0.000479336
225.71,0.00047933
225.72,0.000479323
225.73,0.000479316
225.74,0.00047931
225.75,0.000479303
225.76,0.000479296
225.77,0.000479289
225.78,0.000479283
225.79,0.000479276
225.8,0.000479269
225.81,0.000479263
225.82,0.000479256
225.83,0.000479249
225.84,0.000479242
225.85,0.000479236
225.86,0.000479229
225.87,0.000479222
225.88,0.000479216
225.89,0.000479209
225.9,0.000479202
225.91,0.000479195
225.92,0.000479189
225.93,0.000479182
225.94,0.000479175
225.95,0.000479169
225.96,0.000479162
225.97,0.000479155
225.98,0.000479149
225.99,0.000479142
226,0.000479135
226.01,0.000479128
226.02,0.000479122
226.03,0.000479115
226.04,0.000479108
226.05,0.000479102
226.06,0.000479095
226.07,0.000479088
226.08,0.000479081
226.09,0.000479075
226.1,0.000479068
226.11,0.000479061
226.12,0.000479055
226.13,0.000479048
226.14,0.000479041
226.15,0.000479034
226.16,0.000479028
226.17,0.000479021
226.18,0.000479014
226.19,0.000479008
226.2,0.000479001
226.21,0.000478994
226.22,0.000478988
226.23,0.000478981
226.24,0.000478974
226.25,0.000478967
226.26,0.000478961
226.27,0.000478954
226.28,0.000478947
226.29,0.000478941
226.3,0.000478934
226.31,0.000478927
226.32,0.00047892
226.33,0.000478914
226.34,0.000478907
226.35,0.0004789
226.36,0.000478894
226.37,0.000478887
226.38,0.00047888
226.39,0.000478873
226.4,0.000478867
226.41,0.00047886
226.42,0.000478853
226.43,0.000478847
226.44,0.00047884
226.45,0.000478833
226.46,0.000478827
226.47,0.00047882
226.48,0.000478813
226.49,0.000478806
226.5,0.0004788
226.51,0.000478793
226.52,0.000478786
226.53,0.00047878
226.54,0.000478773
226.55,0.000478766
226.56,0.000478759
226.57,0.000478753
226.58,0.000478746
226.59,0.000478739
226.6,0.000478733
226.61,0.000478726
226.62,0.000478719
226.63,0.000478713
226.64,0.000478706
226.65,0.000478699
226.66,0.000478692
226.67,0.000478686
226.68,0.000478679
226.69,0.000478672
226.7,0.000478666
226.71,0.000478659
226.72,0.000478652
226.73,0.000478645
226.74,0.000478639
226.75,0.000478632
226.76,0.000478625
226.77,0.000478619
226.78,0.000478612
226.79,0.000478605
226.8,0.000478598
226.81,0.000478592
226.82,0.000478585
226.83,0.000478578
226.84,0.000478572
226.85,0.000478565
226.86,0.000478558
226.87,0.000478552
226.88,0.000478545
226.89,0.000478538
226.9,0.000478531
226.91,0.000478525
226.92,0.000478518
226.93,0.000478511
226.94,0.000478505
226.95,0.000478498
226.96,0.000478491
226.97,0.000478484
226.98,0.000478478
226.99,0.000478471
227,0.000478464
227.01,0.000478458
227.02,0.000478451
227.03,0.000478444
227.04,0.000478438
227.05,0.000478431
227.06,0.000478424
227.07,0.000478417
227.08,0.000478411
227.09,0.000478404
227.1,0.000478397
227.11,0.000478391
227.12,0.000478384
227.13,0.000478377
227.14,0.00047837
227.15,0.000478364
227.16,0.000478357
227.17,0.00047835
227.18,0.000478344
227.19,0.000478337
227.2,0.00047833
227.21,0.000478324
227.22,0.000478317
227.23,0.00047831
227.24,0.000478303
227.25,0.000478297
227.26,0.00047829
227.27,0.000478283
227.28,0.000478277
227.29,0.00047827
227.3,0.000478263
227.31,0.000478256
227.32,0.00047825
227.33,0.000478243
227.34,0.000478236
227.35,0.00047823
227.36,0.000478223
227.37,0.000478216
227.38,0.00047821
227.39,0.000478203
227.4,0.000478196
227.41,0.000478189
227.42,0.000478183
227.43,0.000478176
227.44,0.000478169
227.45,0.000478163
227.46,0.000478156
227.47,0.000478149
227.48,0.000478143
227.49,0.000478136
227.5,0.000478129
227.51,0.000478122
227.52,0.000478116
227.53,0.000478109
227.54,0.000478102
227.55,0.000478096
227.56,0.000478089
227.57,0.000478082
227.58,0.000478075
227.59,0.000478069
227.6,0.000478062
227.61,0.000478055
227.62,0.000478049
227.63,0.000478042
227.64,0.000478035
227.65,0.000478029
227.66,0.000478022
227.67,0.000478015
227.68,0.000478008
227.69,0.000478002
227.7,0.000477995
227.71,0.000477988
227.72,0.000477982
227.73,0.000477975
227.74,0.000477968
227.75,0.000477961
227.76,0.000477955
227.77,0.000477948
227.78,0.000477941
227.79,0.000477935
227.8,0.000477928
227.81,0.000477921
227.82,0.000477915
227.83,0.000477908
227.84,0.000477901
227.85,0.000477894
227.86,0.000477888
227.87,0.000477881
227.88,0.000477874
227.89,0.000477868
227.9,0.000477861
227.91,0.000477854
227.92,0.000477848
227.93,0.000477841
227.94,0.000477834
227.95,0.000477827
227.96,0.000477821
227.97,0.000477814
227.98,0.000477807
227.99,0.000477801
228,0.000477794
228.01,0.000477787
228.02,0.00047778
228.03,0.000477774
228.04,0.000477767
228.05,0.00047776
228.06,0.000477754
228.07,0.000477747
228.08,0.00047774
228.09,0.000477734
228.1,0.000477727
228.11,0.00047772
228.12,0.000477713
228.13,0.000477707
228.14,0.0004777
228.15,0.000477693
228.16,0.000477687
228.17,0.00047768
228.18,0.000477673
228.19,0.000477667
228.2,0.00047766
228.21,0.000477653
228.22,0.000477646
228.23,0.00047764
228.24,0.000477633
228.25,0.000477626
228.26,0.00047762
228.27,0.000477613
228.28,0.000477606
228.29,0.000477599
228.3,0.000477593
228.31,0.000477586
228.32,0.000477579
228.33,0.000477573
228.34,0.000477566
228.35,0.000477559
228.36,0.000477553
228.37,0.000477546
228.38,0.000477539
228.39,0.000477532
228.4,0.000477526
228.41,0.000477519
228.42,0.000477512
228.43,0.000477506
228.44,0.000477499
228.45,0.000477492
228.46,0.000477486
228.47,0.000477479
228.48,0.000477472
228.49,0.000477465
228.5,0.000477459
228.51,0.000477452
228.52,0.000477445
228.53,0.000477439
228.54,0.000477432
228.55,0.000477425
228.56,0.000477419
228.57,0.000477412
228.58,0.000477405
228.59,0.000477398
228.6,0.000477392
228.61,0.000477385
228.62,0.000477378
228.63,0.000477372
228.64,0.000477365
228.65,0.000477358
228.66,0.000477351
228.67,0.000477345
228.68,0.000477338
228.69,0.000477331
228.7,0.000477325
228.71,0.000477318
228.72,0.000477311
228.73,0.000477305
228.74,0.000477298
228.75,0.000477291
228.76,0.000477284
228.77,0.000477278
228.78,0.000477271
228.79,0.000477264
228.8,0.000477258
228.81,0.000477251
228.82,0.000477244
228.83,0.000477238
228.84,0.000477231
228.85,0.000477224
228.86,0.000477217
228.87,0.000477211
228.88,0.000477204
228.89,0.000477197
228.9,0.000477191
228.91,0.000477184
228.92,0.000477177
228.93,0.000477171
228.94,0.000477164
228.95,0.000477157
228.96,0.00047715
228.97,0.000477144
228.98,0.000477137
228.99,0.00047713
229,0.000477124
229.01,0.000477117
229.02,0.00047711
229.03,0.000477104
229.04,0.000477097
229.05,0.00047709
229.06,0.000477083
229.07,0.000477077
229.08,0.00047707
229.09,0.000477063
229.1,0.000477057
229.11,0.00047705
229.12,0.000477043
229.13,0.000477037
229.14,0.00047703
229.15,0.000477023
229.16,0.000477016
229.17,0.00047701
229.18,0.000477003
229.19,0.000476996
229.2,0.00047699
229.21,0.000476983
229.22,0.000476976
229.23,0.000476969
229.24,0.000476963
229.25,0.000476956
229.26,0.000476949
229.27,0.000476943
229.28,0.000476936
229.29,0.000476929
229.3,0.000476923
229.31,0.000476916
229.32,0.000476909
229.33,0.000476902
229.34,0.000476896
229.35,0.000476889
229.36,0.000476882
229.37,0.000476876
229.38,0.000476869
229.39,0.000476862
229.4,0.000476856
229.41,0.000476849
229.42,0.000476842
229.43,0.000476835
229.44,0.000476829
229.45,0.000476822
229.46,0.000476815
229.47,0.000476809
229.48,0.000476802
229.49,0.000476795
229.5,0.000476789
229.51,0.000476782
229.52,0.000476775
229.53,0.000476768
229.54,0.000476762
229.55,0.000476755
229.56,0.000476748
229.57,0.000476742
229.58,0.000476735
229.59,0.000476728
229.6,0.000476722
229.61,0.000476715
229.62,0.000476708
229.63,0.000476701
229.64,0.000476695
229.65,0.000476688
229.66,0.000476681
229.67,0.000476675
229.68,0.000476668
229.69,0.000476661
229.7,0.000476655
229.71,0.000476648
229.72,0.000476641
229.73,0.000476634
229.74,0.000476628
229.75,0.000476621
229.76,0.000476614
229.77,0.000476608
229.78,0.000476601
229.79,0.000476594
229.8,0.000476588
229.81,0.000476581
229.82,0.000476574
229.83,0.000476567
229.84,0.000476561
229.85,0.000476554
229.86,0.000476547
229.87,0.000476541
229.88,0.000476534
229.89,0.000476527
229.9,0.000476521
229.91,0.000476514
229.92,0.000476507
229.93,0.0004765
229.94,0.000476494
229.95,0.000476487
229.96,0.00047648
229.97,0.000476474
229.98,0.000476467
229.99,0.00047646
230,0.000476454
230.01,0.000476447
230.02,0.00047644
230.03,0.000476433
230.04,0.000476427
230.05,0.00047642
230.06,0.000476413
230.07,0.000476407
230.08,0.0004764
230.09,0.000476393
230.1,0.000476387
230.11,0.00047638
230.12,0.000476373
230.13,0.000476366
230.14,0.00047636
230.15,0.000476353
230.16,0.000476346
230.17,0.00047634
230.18,0.000476333
230.19,0.000476326
230.2,0.00047632
230.21,0.000476313
230.22,0.000476306
230.23,0.000476299
230.24,0.000476293
230.25,0.000476286
230.26,0.000476279
230.27,0.000476273
230.28,0.000476266
230.29,0.000476259
230.3,0.000476253
230.31,0.000476246
230.32,0.000476239
230.33,0.000476232
230.34,0.000476226
230.35,0.000476219
230.36,0.000476212
230.37,0.000476206
230.38,0.000476199
230.39,0.000476192
230.4,0.000476186
230.41,0.000476179
230.42,0.000476172
230.43,0.000476165
230.44,0.000476159
230.45,0.000476152
230.46,0.000476145
230.47,0.000476139
230.48,0.000476132
230.49,0.000476125
230.5,0.000476119
230.51,0.000476112
230.52,0.000476105
230.53,0.000476098
230.54,0.000476092
230.55,0.000476085
230.56,0.000476078
230.57,0.000476072
230.58,0.000476065
230.59,0.000476058
230.6,0.000476052
230.61,0.000476045
230.62,0.000476038
230.63,0.000476032
230.64,0.000476025
230.65,0.000476018
230.66,0.000476011
230.67,0.000476005
230.68,0.000475998
230.69,0.000475991
230.7,0.000475985
230.71,0.000475978
230.72,0.000475971
230.73,0.000475965
230.74,0.000475958
230.75,0.000475951
230.76,0.000475944
230.77,0.000475938
230.78,0.000475931
230.79,0.000475924
230.8,0.000475918
230.81,0.000475911
230.82,0.000475904
230.83,0.000475898
230.84,0.000475891
230.85,0.000475884
230.86,0.000475877
230.87,0.000475871
230.88,0.000475864
230.89,0.000475857
230.9,0.000475851
230.91,0.000475844
230.92,0.000475837
230.93,0.000475831
230.94,0.000475824
230.95,0.000475817
230.96,0.00047581
230.97,0.000475804
230.98,0.000475797
230.99,0.00047579
231,0.000475784
231.01,0.000475777
231.02,0.00047577
231.03,0.000475764
231.04,0.000475757
231.05,0.00047575
231.06,0.000475743
231.07,0.000475737
231.08,0.00047573
231.09,0.000475723
231.1,0.000475717
231.11,0.00047571
231.12,0.000475703
231.13,0.000475697
231.14,0.00047569
231.15,0.000475683
231.16,0.000475677
231.17,0.00047567
231.18,0.000475663
231.19,0.000475656
231.2,0.00047565
231.21,0.000475643
231.22,0.000475636
231.23,0.00047563
231.24,0.000475623
231.25,0.000475616
231.26,0.00047561
231.27,0.000475603
231.28,0.000475596
231.29,0.000475589
231.3,0.000475583
231.31,0.000475576
231.32,0.000475569
231.33,0.000475563
231.34,0.000475556
231.35,0.000475549
231.36,0.000475543
231.37,0.000475536
231.38,0.000475529
231.39,0.000475522
231.4,0.000475516
231.41,0.000475509
231.42,0.000475502
231.43,0.000475496
231.44,0.000475489
231.45,0.000475482
231.46,0.000475476
231.47,0.000475469
231.48,0.000475462
231.49,0.000475455
231.5,0.000475449
231.51,0.000475442
231.52,0.000475435
231.53,0.000475429
231.54,0.000475422
231.55,0.000475415
231.56,0.000475409
231.57,0.000475402
231.58,0.000475395
231.59,0.000475389
231.6,0.000475382
231.61,0.000475375
231.62,0.000475368
231.63,0.000475362
231.64,0.000475355
231.65,0.000475348
231.66,0.000475342
231.67,0.000475335
231.68,0.000475328
231.69,0.000475322
231.7,0.000475315
231.71,0.000475308
231.72,0.000475301
231.73,0.000475295
231.74,0.000475288
231.75,0.000475281
231.76,0.000475275
231.77,0.000475268
231.78,0.000475261
231.79,0.000475255
231.8,0.000475248
231.81,0.000475241
231.82,0.000475234
231.83,0.000475228
231.84,0.000475221
231.85,0.000475214
231.86,0.000475208
231.87,0.000475201
231.88,0.000475194
231.89,0.000475188
231.9,0.000475181
231.91,0.000475174
231.92,0.000475168
231.93,0.000475161
231.94,0.000475154
231.95,0.000475147
231.96,0.000475141
231.97,0.000475134
231.98,0.000475127
231.99,0.000475121
232,0.000475114
232.01,0.000475107
232.02,0.000475101
232.03,0.000475094
232.04,0.000475087
232.05,0.00047508
232.06,0.000475074
232.07,0.000475067
232.08,0.00047506
232.09,0.000475054
232.1,0.000475047
232.11,0.00047504
232.12,0.000475034
232.13,0.000475027
232.14,0.00047502
232.15,0.000475014
232.16,0.000475007
232.17,0.000475
232.18,0.000474993
232.19,0.000474987
232.2,0.00047498
232.21,0.000474973
232.22,0.000474967
232.23,0.00047496
232.24,0.000474953
232.25,0.000474947
232.26,0.00047494
232.27,0.000474933
232.28,0.000474926
232.29,0.00047492
232.3,0.000474913
232.31,0.000474906
232.32,0.0004749
232.33,0.000474893
232.34,0.000474886
232.35,0.00047488
232.36,0.000474873
232.37,0.000474866
232.38,0.00047486
232.39,0.000474853
232.4,0.000474846
232.41,0.000474839
232.42,0.000474833
232.43,0.000474826
232.44,0.000474819
232.45,0.000474813
232.46,0.000474806
232.47,0.000474799
232.48,0.000474793
232.49,0.000474786
232.5,0.000474779
232.51,0.000474772
232.52,0.000474766
232.53,0.000474759
232.54,0.000474752
232.55,0.000474746
232.56,0.000474739
232.57,0.000474732
232.58,0.000474726
232.59,0.000474719
232.6,0.000474712
232.61,0.000474706
232.62,0.000474699
232.63,0.000474692
232.64,0.000474685
232.65,0.000474679
232.66,0.000474672
232.67,0.000474665
232.68,0.000474659
232.69,0.000474652
232.7,0.000474645
232.71,0.000474639
232.72,0.000474632
232.73,0.000474625
232.74,0.000474618
232.75,0.000474612
232.76,0.000474605
232.77,0.000474598
232.78,0.000474592
232.79,0.000474585
232.8,0.000474578
232.81,0.000474572
232.82,0.000474565
232.83,0.000474558
232.84,0.000474552
232.85,0.000474545
232.86,0.000474538
232.87,0.000474531
232.88,0.000474525
232.89,0.000474518
232.9,0.000474511
232.91,0.000474505
232.92,0.000474498
232.93,0.000474491
232.94,0.000474485
232.95,0.000474478
232.96,0.000474471
232.97,0.000474464
232.98,0.000474458
232.99,0.000474451
233,0.000474444
233.01,0.000474438
233.02,0.000474431
233.03,0.000474424
233.04,0.000474418
233.05,0.000474411
233.06,0.000474404
233.07,0.000474398
233.08,0.000474391
233.09,0.000474384
233.1,0.000474377
233.11,0.000474371
233.12,0.000474364
233.13,0.000474357
233.14,0.000474351
233.15,0.000474344
233.16,0.000474337
233.17,0.000474331
233.18,0.000474324
233.19,0.000474317
233.2,0.000474311
233.21,0.000474304
233.22,0.000474297
233.23,0.00047429
233.24,0.000474284
233.25,0.000474277
233.26,0.00047427
233.27,0.000474264
233.28,0.000474257
233.29,0.00047425
233.3,0.000474244
233.31,0.000474237
233.32,0.00047423
233.33,0.000474223
233.34,0.000474217
233.35,0.00047421
233.36,0.000474203
233.37,0.000474197
233.38,0.00047419
233.39,0.000474183
233.4,0.000474177
233.41,0.00047417
233.42,0.000474163
233.43,0.000474157
233.44,0.00047415
233.45,0.000474143
233.46,0.000474136
233.47,0.00047413
233.48,0.000474123
233.49,0.000474116
233.5,0.00047411
233.51,0.000474103
233.52,0.000474096
233.53,0.00047409
233.54,0.000474083
233.55,0.000474076
233.56,0.00047407
233.57,0.000474063
233.58,0.000474056
233.59,0.000474049
233.6,0.000474043
233.61,0.000474036
233.62,0.000474029
233.63,0.000474023
233.64,0.000474016
233.65,0.000474009
233.66,0.000474003
233.67,0.000473996
233.68,0.000473989
233.69,0.000473982
233.7,0.000473976
233.71,0.000473969
233.72,0.000473962
233.73,0.000473956
233.74,0.000473949
233.75,0.000473942
233.76,0.000473936
233.77,0.000473929
233.78,0.000473922
233.79,0.000473916
233.8,0.000473909
233.81,0.000473902
233.82,0.000473895
233.83,0.000473889
233.84,0.000473882
233.85,0.000473875
233.86,0.000473869
233.87,0.000473862
233.88,0.000473855
233.89,0.000473849
233.9,0.000473842
233.91,0.000473835
233.92,0.000473829
233.93,0.000473822
233.94,0.000473815
233.95,0.000473808
233.96,0.000473802
233.97,0.000473795
233.98,0.000473788
233.99,0.000473782
234,0.000473775
234.01,0.000473768
234.02,0.000473762
234.03,0.000473755
234.04,0.000473748
234.05,0.000473742
234.06,0.000473735
234.07,0.000473728
234.08,0.000473721
234.09,0.000473715
234.1,0.000473708
234.11,0.000473701
234.12,0.000473695
