# TOPAS 4.2.p3 / Geant4 11.3.2 Water_75eV ion electronic stopping powers.
# delta_electron_fraction preserves the measured C-12 correction and uses each ion's G4 restricted/unrestricted ratio relative to C-12.
atomic_number,mass_number,energy_MeVu,stopping_power_MeV_per_mm,restricted_stopping_power_MeV_per_mm,nuclear_stopping_power_MeV_per_mm,raw_delta_electron_fraction,delta_electron_fraction
1,1,41.91,1.43516,1.38837,0,0.0326069,0.0285736067769
1,1,42.01,1.43242,1.3855,0,0.0327553,0.0287678402905
1,1,42.11,1.42969,1.38265,0,0.0329032,0.0289465150714
1,1,42.21,1.42698,1.37981,0,0.0330507,0.0291252791151
1,1,42.31,1.42427,1.37699,0,0.0331977,0.0293039575293
1,1,42.41,1.42158,1.37418,0,0.0333442,0.0294826370145
1,1,42.51,1.4189,1.37138,0,0.0334903,0.029661406109
1,1,42.61,1.41623,1.36859,0,0.0336359,0.0298400015285
1,1,42.71,1.41357,1.36582,0,0.0337811,0.0300187741282
1,1,42.81,1.41092,1.36305,0,0.0339258,0.0301974601779
1,1,42.91,1.40828,1.3603,0,0.0340701,0.0303761483532
1,1,43.01,1.40566,1.35757,0,0.034214,0.0305546102491
1,1,43.11,1.40305,1.35484,0,0.0343574,0.0307301366114
1,1,43.21,1.40045,1.35213,0,0.0345003,0.0309056633728
1,1,43.31,1.39785,1.34943,0,0.0346428,0.0310811917099
1,1,43.41,1.39527,1.34674,0,0.0347849,0.0312567215939
1,1,43.51,1.39271,1.34406,0,0.0349266,0.0314323418062
1,1,43.61,1.39015,1.3414,0,0.0350678,0.0316078736599
1,1,43.71,1.3876,1.33875,0,0.0352086,0.0317834069849
1,1,43.81,1.38506,1.3361,0,0.035349,0.0319590309905
1,1,43.91,1.38254,1.33347,0,0.0354889,0.0321344767721
1,1,44.01,1.38002,1.33086,0,0.0356284,0.032308606591
1,1,44.11,1.37752,1.32825,0,0.0357675,0.0324700774498
1,1,44.21,1.37503,1.32565,0,0.0359062,0.0326315479584
1,1,44.31,1.37254,1.32307,0,0.0360445,0.0327931079435
1,1,44.41,1.37007,1.3205,0,0.0361824,0.032954577858
1,1,44.51,1.36761,1.31793,0,0.0363198,0.0331160462796
1,1,44.61,1.36515,1.31538,0,0.0364569,0.0332776056418
1,1,44.71,1.36271,1.31284,0,0.0365935,0.0334389832446
1,1,44.81,1.36028,1.31031,0,0.0367297,0.0336004506476
1,1,44.91,1.35785,1.3078,0,0.0368656,0.0337620092948
1,1,45.01,1.35544,1.30529,0,0.037001,0.0339232920704
1,1,45.11,1.35304,1.30279,0,0.037136,0.0340828272476
1,1,45.21,1.35065,1.30031,0,0.0372707,0.0342425443187
1,1,45.31,1.34826,1.29783,0,0.0374049,0.0344021690779
1,1,45.41,1.34589,1.29537,0,0.0375388,0.0345617944171
1,1,45.51,1.34353,1.29291,0,0.0376723,0.0347214192216
1,1,45.61,1.34117,1.29047,0,0.0378053,0.034881042391
1,1,45.71,1.33883,1.28803,0,0.037938,0.0350406661389
1,1,45.81,1.33649,1.28561,0,0.0380703,0.035200289361
1,1,45.91,1.33417,1.2832,0,0.0382023,0.0353600046204
1,1,46.01,1.33185,1.2808,0,0.0383338,0.0355187596037
1,1,46.11,1.32954,1.2784,0,0.038465,0.035670624663
1,1,46.21,1.32725,1.27602,0,0.0385958,0.0358225801597
1,1,46.31,1.32496,1.27365,0,0.0387262,0.0359743509087
1,1,46.41,1.32268,1.27128,0,0.0388563,0.0361263050956
1,1,46.51,1.32041,1.26893,0,0.0389859,0.0362780731491
1,1,46.61,1.31815,1.26659,0,0.0391152,0.0364299329259
1,1,46.71,1.31589,1.26425,0,0.0392442,0.0365818846801
1,1,46.81,1.31365,1.26193,0,0.0393728,0.0367337431341
1,1,46.91,1.31141,1.25961,0,0.039501,0.0368856003673
1,1,47.01,1.30919,1.25731,0,0.0396288,0.0370370509286
1,1,47.11,1.30697,1.25501,0,0.0397563,0.0371857760042
1,1,47.21,1.30476,1.25272,0,0.0398835,0.0373345932097
1,1,47.31,1.30256,1.25045,0,0.0400103,0.0374833164607
1,1,47.41,1.30037,1.24818,0,0.0401367,0.0376319455369
1,1,47.51,1.29819,1.24592,0,0.0402628,0.0377807596474
1,1,47.61,1.29601,1.24367,0,0.0403885,0.0379293867276
1,1,47.71,1.29385,1.24143,0,0.0405139,0.0380781991745
1,1,47.81,1.29169,1.2392,0,0.0406389,0.0382268242944
1,1,47.91,1.28954,1.23698,0,0.0407636,0.0383755419976
1,1,48.01,1.2874,1.23476,0,0.0408879,0.0385233863877
1,1,48.11,1.28527,1.23256,0,0.041012,0.0386634769884
1,1,48.21,1.28314,1.23036,0,0.0411356,0.0388033779522
1,1,48.31,1.28103,1.22817,0,0.0412589,0.0389433711011
1,1,48.41,1.27892,1.226,0,0.0413819,0.0390833631911
1,1,48.51,1.27682,1.22383,0,0.0415046,0.0392234477333
1,1,48.61,1.27473,1.22167,0,0.0416269,0.0393633432405
1,1,48.71,1.27264,1.21951,0,0.0417489,0.0395034248525
1,1,48.81,1.27057,1.21737,0,0.0418705,0.0396433172167
1,1,48.91,1.2685,1.21523,0,0.0419918,0.0397833022152
1,1,49.01,1.26644,1.21311,0,0.0421128,0.0399228612821
1,1,49.11,1.26439,1.21099,0,0.0422335,0.0400585946172
1,1,49.21,1.26234,1.20888,0,0.0423539,0.0401943266649
1,1,49.31,1.2603,1.20677,0,0.0424739,0.0403300564594
1,1,49.41,1.25828,1.20468,0,0.0425936,0.0404657850005
1,1,49.51,1.25625,1.20259,0,0.042713,0.0406015123016
1,1,49.61,1.25424,1.20052,0,0.042832,0.0407372374055
1,1,49.71,1.25223,1.19845,0,0.0429508,0.0408729622696
1,1,49.81,1.25023,1.19639,0,0.0430692,0.0410086849684
1,1,49.91,1.24824,1.19433,0,0.0431873,0.0411444064853
1,1,50.01,1.24626,1.19229,0,0.0433051,0.0412793803979
1,1,50.11,1.24428,1.19025,0,0.0434226,0.0414085785702
1,1,50.21,1.24231,1.18822,0,0.0435398,0.0415378695759
1,1,50.31,1.24035,1.1862,0,0.0436567,0.0416670645772
1,1,50.41,1.23839,1.18418,0,0.0437733,0.0417962579972
1,1,50.51,1.23644,1.18217,0,0.0438895,0.0419253543273
1,1,50.61,1.2345,1.18018,0,0.0440055,0.0420546392176
1,1,50.71,1.23257,1.17818,0,0.0441211,0.0421837323852
1,1,50.81,1.23064,1.1762,0,0.0442365,0.0423129196027
1,1,50.91,1.22872,1.17422,0,0.0443516,0.0424422000807
1,1,51.01,1.22681,1.17225,0,0.0444663,0.042570956471
1,1,51.11,1.2249,1.17029,0,0.0445808,0.0426968176339
1,1,51.21,1.223,1.16834,0,0.0446949,0.0428226761936
1,1,51.31,1.22111,1.16639,0,0.0448088,0.0429485340184
1,1,51.41,1.21922,1.16445,0,0.0449224,0.0430743901981
1,1,51.51,1.21734,1.16252,0,0.0450357,0.0432002447492
1,1,51.61,1.21547,1.16059,0,0.0451487,0.0433260976883
1,1,51.71,1.21361,1.15868,0,0.0452614,0.0434519490316
1,1,51.81,1.21175,1.15677,0,0.0453738,0.0435777987947
1,1,51.91,1.2099,1.15486,0,0.0454859,0.0437035518171
1,1,52.01,1.20805,1.15297,0,0.0455978,0.0438292515858
1,1,52.11,1.20621,1.15108,0,0.0457094,0.0439526679108
1,1,52.21,1.20438,1.14919,0,0.0458206,0.0440759863673
1,1,52.31,1.20255,1.14732,0,0.0459316,0.0441993993207
1,1,52.41,1.20073,1.14545,0,0.0460424,0.0443229068959
1,1,52.51,1.19892,1.14359,0,0.0461528,0.0444462212021
1,1,52.61,1.19712,1.14173,0,0.046263,0.044569630157
1,1,52.71,1.19531,1.13988,0,0.0463729,0.0446930375108
1,1,52.81,1.19352,1.13804,0,0.0464825,0.0448164432789
1,1,52.91,1.19173,1.13621,0,0.0465918,0.0449398474766
1,1,53.01,1.18995,1.13438,0,0.0467009,0.0450627267192
1,1,53.11,1.18818,1.13256,0,0.0468097,0.0451808857561
1,1,53.21,1.18641,1.13074,0,0.0469182,0.0452990429544
1,1,53.31,1.18465,1.12894,0,0.0470265,0.0454171992005
1,1,53.41,1.18289,1.12713,0,0.0471344,0.0455352570307
1,1,53.51,1.18114,1.12534,0,0.0472422,0.0456535062837
1,1,53.61,1.17939,1.12355,0,0.0473496,0.0457715613493
1,1,53.71,1.17766,1.12177,0,0.0474568,0.0458897112886
1,1,53.81,1.17592,1.11999,0,0.0475637,0.0460078594811
1,1,53.91,1.1742,1.11822,0,0.0476704,0.0461260067978
1,1,54.01,1.17248,1.11646,0,0.0477768,0.0462439822544
1,1,54.11,1.17076,1.1147,0,0.047883,0.0463604255357
1,1,54.21,1.16905,1.11295,0,0.0479888,0.0464767701821
1,1,54.31,1.16735,1.11121,0,0.0480945,0.0465933067574
1,1,54.41,1.16565,1.10947,0,0.0481999,0.0467097455732
1,1,54.51,1.16396,1.10774,0,0.048305,0.0468260865491
1,1,54.61,1.16228,1.10601,0,0.0484098,0.0469425218649
1,1,54.71,1.1606,1.10429,0,0.0485144,0.0470588601419
1,1,54.81,1.15892,1.10258,0,0.0486188,0.0471753898815
1,1,54.91,1.15726,1.10087,0,0.0487229,0.0472918217687
1,1,55.01,1.15559,1.09917,0,0.0488268,0.0474077484493
1,1,55.11,1.15394,1.09747,0,0.0489304,0.0475191340584
1,1,55.21,1.15228,1.09578,0,0.0490337,0.0476304214439
1,1,55.31,1.15064,1.0941,0,0.0491368,0.0477418040478
1,1,55.41,1.149,1.09242,0,0.0492397,0.0478531855909
1,1,55.51,1.14736,1.09075,0,0.0493423,0.047964468876
1,1,55.61,1.14573,1.08908,0,0.0494447,0.0480759439051
1,1,55.71,1.14411,1.08742,0,0.0495468,0.0481872242619
1,1,55.81,1.14249,1.08577,0,0.0496487,0.0482986000226
1,1,55.91,1.14088,1.08412,0,0.0497504,0.0484099747804
1,1,56.01,1.13927,1.08247,0,0.0498518,0.0485211125568
1,1,56.11,1.13767,1.08084,0,0.049953,0.0486301326558
1,1,56.21,1.13607,1.0792,0,0.0500539,0.0487390542955
1,1,56.31,1.13448,1.07758,0,0.0501546,0.0488480714103
1,1,56.41,1.13289,1.07596,0,0.050255,0.048956990046
1,1,56.51,1.13131,1.07434,0,0.0503553,0.0490661016679
1,1,56.61,1.12973,1.07273,0,0.0504553,0.0491751148343
1,1,56.71,1.12816,1.07113,0,0.050555,0.049284029486
1,1,56.81,1.12659,1.06953,0,0.0506546,0.0493931373008
1,1,56.91,1.12503,1.06793,0,0.0507539,0.0495020498779
1,1,57.01,1.12348,1.06635,0,0.0508529,0.0496106065526
1,1,57.11,1.12193,1.06476,0,0.0509518,0.0497161698635
1,1,57.21,1.12038,1.06319,0,0.0510504,0.049821634478
1,1,57.31,1.11884,1.06161,0,0.0511487,0.04992690352
1,1,57.41,1.1173,1.06005,0,0.0512469,0.0500324626995
1,1,57.51,1.11577,1.05848,0,0.0513448,0.0501378262884
1,1,57.61,1.11425,1.05693,0,0.0514425,0.0502432856343
1,1,57.71,1.11273,1.05538,0,0.05154,0.0503487438943
1,1,57.81,1.11121,1.05383,0,0.0516373,0.050454201078
1,1,57.91,1.1097,1.05229,0,0.0517343,0.0505595594656
1,1,58.01,1.10819,1.05075,0,0.0518311,0.0506647888759
1,1,58.11,1.10669,1.04922,0,0.0519277,0.0507679934181
1,1,58.21,1.10519,1.0477,0,0.0520241,0.0508711968259
1,1,58.31,1.1037,1.04618,0,0.0521203,0.0509743991092
1,1,58.41,1.10222,1.04466,0,0.0522162,0.0510775024585
1,1,58.51,1.10073,1.04315,0,0.0523119,0.0511806046665
1,1,58.61,1.09926,1.04165,0,0.0524074,0.0512838028437
1,1,58.71,1.09778,1.04015,0,0.0525027,0.0513869999383
1,1,58.81,1.09631,1.03865,0,0.0525978,0.0514901959597
1,1,58.91,1.09485,1.03716,0,0.0526927,0.051593390917
1,1,59.01,1.09339,1.03567,0,0.0527873,0.0516963549535
1,1,59.11,1.09194,1.03419,0,0.0528818,0.0517982284346
1,1,59.21,1.09049,1.03272,0,0.052976,0.0519001000807
1,1,59.31,1.08904,1.03125,0,0.05307,0.0520018734009
1,1,59.41,1.0876,1.02978,0,0.0531638,0.0521037428771
1,1,59.51,1.08616,1.02832,0,0.0532575,0.0522056120291
1,1,59.61,1.08473,1.02686,0,0.0533508,0.0523073813456
1,1,59.71,1.0833,1.02541,0,0.053444,0.0524092476435
1,1,59.81,1.08188,1.02396,0,0.053537,0.0525110155549
1,1,59.91,1.08046,1.02252,0,0.0536298,0.0526128797701
1,1,60.01,1.07905,1.02108,0,0.0537224,0.0527143882866
1,1,60.11,1.07764,1.01965,0,0.0538148,0.0528127035842
1,1,60.21,1.07623,1.01822,0,0.0539069,0.052910919587
1,1,60.31,1.07483,1.01679,0,0.0539989,0.0530092325945
1,1,60.41,1.07343,1.01537,0,0.0540907,0.0531075444782
1,1,60.51,1.07204,1.01396,0,0.0541822,0.0532057570496
1,1,60.61,1.07065,1.01255,0,0.0542736,0.0533040666977
1,1,60.71,1.06927,1.01114,0,0.0543648,0.0534023752494
1,1,60.81,1.06789,1.00974,0,0.0544557,0.0535004869358
1,1,60.91,1.06651,1.00834,0,0.0545465,0.0535987932865
1,1,61.01,1.06514,1.00695,0,0.0546371,0.0536967233623
1,1,61.11,1.06378,1.00556,0,0.0547275,0.0537912754565
1,1,61.21,1.06241,1.00417,0,0.0548177,0.0538858263547
1,1,61.31,1.06105,1.00279,0,0.0549076,0.05398018015
1,1,61.41,1.0597,1.00142,0,0.0549974,0.0540747286601
1,1,61.51,1.05835,1.00005,0,0.0550871,0.0541692767045
1,1,61.61,1.057,0.99868,0,0.0551765,0.0542638228861
1,1,61.71,1.05566,0.997318,0,0.0552657,0.054358270259
1,1,61.81,1.05432,0.995959,0,0.0553547,0.0544527164633
1,1,61.91,1.05299,0.994605,0,0.0554436,0.0545472598904
1,1,62.01,1.05166,0.993255,0,0.0555322,0.0546414043361
1,1,62.11,1.05033,0.99191,0,0.0556207,0.0547329508571
1,1,62.21,1.04901,0.990568,0,0.055709,0.0548244961601
1,1,62.31,1.04769,0.989231,0,0.055797,0.0549159418337
1,1,62.41,1.04637,0.987897,0,0.055885,0.0550074854077
1,1,62.51,1.04506,0.986568,0,0.0559727,0.0550989293496
1,1,62.61,1.04376,0.985243,0,0.0560602,0.0551904698527
1,1,62.71,1.04245,0.983922,0,0.0561476,0.0552820098668
1,1,62.81,1.04115,0.982606,0,0.0562347,0.0553733524595
1,1,62.91,1.03986,0.981293,0,0.0563217,0.0554648901285
1,1,63.01,1.03857,0.979984,0,0.0564085,0.055555957009
1,1,63.11,1.03728,0.978679,0,0.0564951,0.0556426980831
1,1,63.21,1.036,0.977379,0,0.0565816,0.0557295363471
1,1,63.31,1.03472,0.976082,0,0.0566678,0.0558162748251
1,1,63.41,1.03344,0.974789,0,0.0567539,0.0559030126887
1,1,63.51,1.03217,0.9735,0,0.0568398,0.0559898471064
1,1,63.61,1.0309,0.972215,0,0.0569255,0.0560765824237
1,1,63.71,1.02963,0.970934,0,0.0570111,0.0561634149913
1,1,63.81,1.02837,0.969657,0,0.0570964,0.0562501477963
1,1,63.91,1.02712,0.968384,0,0.0571816,0.0563368800199
1,1,64.01,1.02586,0.967114,0,0.0572666,0.0564236585673
1,1,64.11,1.02461,0.965848,0,0.0573515,0.0565099838324
1,1,64.21,1.02336,0.964587,0,0.0574361,0.0565962093314
1,1,64.31,1.02212,0.963329,0,0.0575206,0.0566824342587
1,1,64.41,1.02088,0.962074,0,0.0576049,0.0567686579617
1,1,64.51,1.01965,0.960824,0,0.0576891,0.0568549790026
1,1,64.61,1.01841,0.959577,0,0.0577731,0.0569412988477
1,1,64.71,1.01719,0.958334,0,0.0578569,0.0570275195911
1,1,64.81,1.01596,0.957095,0,0.0579405,0.0571137391403
1,1,64.91,1.01474,0.955859,0,0.058024,0.0572000560831
1,1,65.01,1.01352,0.954627,0,0.0581072,0.0572861232478
1,1,65.11,1.01231,0.953399,0,0.0581904,0.0573720155669
1,1,65.21,1.01109,0.952174,0,0.0582733,0.0574576122236
1,1,65.31,1.00989,0.950953,0,0.0583561,0.0575434042622
1,1,65.41,1.00868,0.949736,0,0.0584387,0.0576290971776
1,1,65.51,1.00748,0.948522,0,0.0585212,0.0577148875552
1,1,65.61,1.00628,0.947312,0,0.0586035,0.0578005788053
1,1,65.71,1.00509,0.946105,0,0.0586856,0.057886268908
1,1,65.81,1.0039,0.944902,0,0.0587676,0.0579720565172
1,1,65.91,1.00271,0.943702,0,0.0588494,0.0580578430112
1,1,66.01,1.00153,0.942506,0,0.058931,0.0581434535273
1,1,66.11,1.00035,0.941314,0,0.0590125,0.058228371978
1,1,66.21,0.999169,0.940124,0,0.0590938,0.0583133873407
1,1,66.31,0.997995,0.938939,0,0.0591749,0.0583982054771
1,1,66.41,0.996824,0.937757,0,0.0592559,0.0584832192362
1,1,66.51,0.995657,0.936578,0,0.0593367,0.0585681338201
1,1,66.61,0.994493,0.935403,0,0.0594174,0.0586531460079
1,1,66.71,0.993332,0.934231,0,0.0594979,0.0587380590125
1,1,66.81,0.992174,0.933062,0,0.0595782,0.0588229709192
1,1,66.91,0.99102,0.931897,0,0.0596584,0.0589078823563
1,1,67.01,0.989868,0.930735,0,0.0597384,0.0589926615874
1,1,67.11,0.98872,0.929577,0,0.0598183,0.059076358403
1,1,67.21,0.987575,0.928422,0,0.059898,0.0591599559771
1,1,67.31,0.986434,0.92727,0,0.0599776,0.0592436512246
1,1,67.41,0.985295,0.926121,0,0.060057,0.0593272472236
1,1,67.51,0.98416,0.924976,0,0.0601362,0.0594108421313
1,1,67.61,0.983028,0.923834,0,0.0602153,0.0594944365672
1,1,67.71,0.981899,0.922696,0,0.0602942,0.059578029923
1,1,67.81,0.980773,0.92156,0,0.060373,0.0596617210275
1,1,67.91,0.97965,0.920428,0,0.0604517,0.0597454116939
1,1,68.01,0.97853,0.919299,0,0.0605301,0.0598287846487
1,1,68.11,0.977413,0.918174,0,0.0606085,0.0599112778653
1,1,68.21,0.976299,0.917051,0,0.0606866,0.0599936711589
1,1,68.31,0.975189,0.915932,0,0.0607647,0.0600761628485
1,1,68.41,0.974081,0.914815,0,0.0608425,0.0601584563362
1,1,68.51,0.972976,0.913702,0,0.0609203,0.0602409465096
1,1,68.61,0.971875,0.912593,0,0.0609978,0.0603233367479
1,1,68.71,0.970776,0.911486,0,0.0610753,0.0604058254361
1,1,68.81,0.969681,0.910382,0,0.0611525,0.0604881158656
1,1,68.91,0.968588,0.909282,0,0.0612297,0.0605706030781
1,1,69.01,0.967498,0.908184,0,0.0613066,0.0606529563685
1,1,69.11,0.966411,0.90709,0,0.0613835,0.0607350040743
1,1,69.21,0.965328,0.905998,0,0.0614602,0.060817149103
1,1,69.31,0.964247,0.90491,0,0.0615367,0.0608991947506
1,1,69.41,0.963169,0.903825,0,0.0616131,0.0609812399635
1,1,69.51,0.962094,0.902743,0,0.0616894,0.0610633831405
1,1,69.61,0.961021,0.901663,0,0.0617655,0.0611454269163
1,1,69.71,0.959952,0.900587,0,0.0618414,0.0612273712613
1,1,69.81,0.958886,0.899514,0,0.0619173,0.0613095126137
1,1,69.91,0.957822,0.898444,0,0.0619929,0.0613915539583
1,1,70.01,0.956761,0.897376,0,0.0620685,0.0614732066087
1,1,70.11,0.955703,0.896312,0,0.0621439,0.0615503738322
1,1,70.21,0.954648,0.895251,0,0.0622191,0.0616275399531
1,1,70.31,0.953596,0.894192,0,0.0622942,0.0617047055579
1,1,70.41,0.952546,0.893136,0,0.0623692,0.0617818706497
1,1,70.51,0.951499,0.892084,0,0.062444,0.0618590346543
1,1,70.61,0.950455,0.891034,0,0.0625187,0.0619362966465
1,1,70.71,0.949414,0.889987,0,0.0625933,0.0620134596518
1,1,70.81,0.948375,0.888943,0,0.0626677,0.0620907200903
1,1,70.91,0.94734,0.887902,0,0.0627419,0.0621677824526
1,1,71.01,0.946307,0.886863,0,0.0628161,0.0622447878766
1,1,71.11,0.945276,0.885828,0,0.0628901,0.0623194072753
1,1,71.21,0.944249,0.884795,0,0.0629639,0.062394025565
1,1,71.31,0.943224,0.883765,0,0.0630377,0.0624687424178
1,1,71.41,0.942201,0.882738,0,0.0631112,0.0625432605449
1,1,71.51,0.941182,0.881714,0,0.0631847,0.0626179757784
1,1,71.61,0.940165,0.880692,0,0.063258,0.0626925913896
1,1,71.71,0.939151,0.879673,0,0.0633312,0.0627672064817
1,1,71.81,0.938139,0.878657,0,0.0634042,0.0628418204951
1,1,71.91,0.93713,0.877644,0,0.0634772,0.0629165331145
1,1,72.01,0.936124,0.876633,0,0.0635499,0.0629910288577
1,1,72.11,0.93512,0.875625,0,0.0636226,0.0630655585595
1,1,72.21,0.934119,0.87462,0,0.0636951,0.0631399886375
1,1,72.31,0.93312,0.873617,0,0.0637675,0.0632145167909
1,1,72.41,0.932124,0.872618,0,0.0638397,0.0632888467396
1,1,72.51,0.931131,0.87162,0,0.0639119,0.0633633739136
1,1,72.61,0.93014,0.870626,0,0.0639838,0.0634378009075
1,1,72.71,0.929151,0.869634,0,0.0640557,0.0635122279701
1,1,72.81,0.928166,0.868645,0,0.0641274,0.0635866539978
1,1,72.91,0.927182,0.867658,0,0.064199,0.0636611781588
1,1,73.01,0.926202,0.866674,0,0.0642705,0.0637355536789
1,1,73.11,0.925223,0.865693,0,0.0643418,0.0638094821276
1,1,73.21,0.924248,0.864714,0,0.064413,0.0638834100982
1,1,73.31,0.923274,0.863738,0,0.0644841,0.0639574362304
1,1,73.41,0.922304,0.862764,0,0.0645551,0.0640313632598
1,1,73.51,0.921335,0.861793,0,0.0646259,0.0641052892756
1,1,73.61,0.920369,0.860825,0,0.0646966,0.0641792148267
1,1,73.71,0.919406,0.859859,0,0.0647672,0.0642532385803
1,1,73.81,0.918445,0.858895,0,0.0648376,0.0643271626766
1,1,73.91,0.917487,0.857934,0,0.064908,0.064401185538
1,1,74.01,0.916531,0.856976,0,0.0649782,0.0644750952424
1,1,74.11,0.915577,0.85602,0,0.0650482,0.0645487838288
1,1,74.21,0.914626,0.855067,0,0.0651182,0.064622669894
1,1,74.31,0.913677,0.854116,0,0.065188,0.0646964562829
1,1,74.41,0.91273,0.853167,0,0.0652577,0.0647702422304
1,1,74.51,0.911786,0.852222,0,0.0653273,0.0648441264656
1,1,74.61,0.910844,0.851278,0,0.0653968,0.0649179115466
1,1,74.71,0.909905,0.850337,0,0.0654661,0.0649916956622
1,1,74.81,0.908968,0.849398,0,0.0655353,0.065065479349
1,1,74.91,0.908033,0.848462,0,0.0656044,0.0651393613708
1,1,75.01,0.907101,0.847528,0,0.0656734,0.0652130960877
1,1,75.11,0.906171,0.846597,0,0.0657422,0.0652863966896
1,1,75.21,0.905243,0.845668,0,0.0658109,0.0653596968653
1,1,75.31,0.904317,0.844741,0,0.0658795,0.0654329966171
1,1,75.41,0.903394,0.843817,0,0.065948,0.0655063947532
1,1,75.51,0.902473,0.842895,0,0.0660164,0.0655796936742
1,1,75.61,0.901555,0.841976,0,0.0660846,0.0656529916562
1,1,75.71,0.900639,0.841059,0,0.0661528,0.0657263885818
1,1,75.81,0.899725,0.840144,0,0.0662208,0.0657996857515
1,1,75.91,0.898813,0.839232,0,0.0662887,0.0658729825144
1,1,76.01,0.897903,0.838322,0,0.0663564,0.0659460886087
1,1,76.11,0.896996,0.837414,0,0.0664241,0.0660174870915
1,1,76.21,0.896091,0.836508,0,0.0664916,0.0660888846207
1,1,76.31,0.895188,0.835605,0,0.0665591,0.0661603811187
1,1,76.41,0.894287,0.834704,0,0.0666264,0.0662317777929
1,1,76.51,0.893389,0.833806,0,0.0666936,0.0663032729406
1,1,76.61,0.892493,0.832909,0,0.0667606,0.0663745693496
1,1,76.71,0.891599,0.832015,0,0.0668276,0.0664460636681
1,1,76.81,0.890707,0.831123,0,0.0668944,0.0665174581473
1,1,76.91,0.889817,0.830234,0,0.0669612,0.0665888527218
1,1,77.01,0.888929,0.829346,0,0.0670278,0.0666607455712
1,1,77.11,0.888044,0.828461,0,0.0670943,0.066736141428
1,1,77.21,0.887161,0.827578,0,0.0671607,0.066811536953
1,1,77.31,0.88628,0.826698,0,0.067227,0.0668870311362
1,1,77.41,0.885401,0.825819,0,0.0672931,0.0669623265108
1,1,77.51,0.884524,0.824943,0,0.0673592,0.0670378200722
1,1,77.61,0.883649,0.824069,0,0.0674251,0.0671132138036
1,1,77.71,0.882776,0.823197,0,0.067491,0.0671887067677
1,1,77.81,0.881906,0.822327,0,0.0675567,0.0672640998769
1,1,77.91,0.881037,0.82146,0,0.0676223,0.0673394926709
1,1,78.01,0.880171,0.820594,0,0.0676878,0.0674144328459
1,1,78.11,0.879307,0.819731,0,0.0677532,0.0674854010181
1,1,78.21,0.878445,0.81887,0,0.0678184,0.0675561700886
1,1,78.31,0.877584,0.818011,0,0.0678836,0.0676271374976
1,1,78.41,0.876726,0.817154,0,0.0679487,0.0676980054036
1,1,78.51,0.87587,0.816299,0,0.0680136,0.0677688724278
1,1,78.61,0.875016,0.815447,0,0.0680784,0.0678397390702
1,1,78.71,0.874164,0.814596,0,0.0681432,0.0679107049917
1,1,78.81,0.873314,0.813747,0,0.0682078,0.0679815708866
1,1,78.91,0.872466,0.812901,0,0.0682723,0.0680524364065
1,1,79.01,0.87162,0.812057,0,0.0683367,0.0681228551413
1,1,79.11,0.870777,0.811215,0,0.068401,0.0681882637889
1,1,79.21,0.869935,0.810374,0,0.0684652,0.0682536719704
1,1,79.31,0.869095,0.809536,0,0.0685293,0.0683191788927
1,1,79.41,0.868257,0.8087,0,0.0685933,0.0683845861528
1,1,79.51,0.867421,0.807866,0,0.0686571,0.0684499924673
1,1,79.61,0.866587,0.807034,0,0.0687209,0.0685153988139
1,1,79.71,0.865755,0.806204,0,0.0687846,0.0685809039257
1,1,79.81,0.864925,0.805376,0,0.0688481,0.0686463088876
1,1,79.91,0.864096,0.80455,0,0.0689116,0.0687117138864
1,1,80.01,0.86327,0.803726,0,0.0689749,0.0687767760794
1,1,80.11,0.862446,0.802904,0,0.0690382,0.0688388606116
1,1,80.21,0.861624,0.802084,0,0.0691013,0.0689008449324
1,1,80.31,0.860803,0.801266,0,0.0691644,0.0689629284659
1,1,80.41,0.859985,0.80045,0,0.0692273,0.0690249117963
1,1,80.51,0.859168,0.799636,0,0.0692901,0.069086894636
1,1,80.61,0.858353,0.798824,0,0.0693529,0.0691489766938
1,1,80.71,0.85754,0.798014,0,0.0694155,0.0692109585596
1,1,80.81,0.85673,0.797206,0,0.069478,0.0692729399428
1,1,80.91,0.85592,0.796399,0,0.0695404,0.0693349208459
1,1,81.01,0.855113,0.795595,0,0.0696027,0.0693964682405
1,1,81.11,0.854308,0.794793,0,0.069665,0.0694542175387
1,1,81.21,0.853505,0.793992,0,0.0697271,0.0695118665874
1,1,81.31,0.852703,0.793194,0,0.0697891,0.0695695150929
1,1,81.41,0.851903,0.792397,0,0.069851,0.0696271630582
1,1,81.51,0.851105,0.791602,0,0.0699128,0.069684810486
1,1,81.61,0.850309,0.790809,0,0.0699746,0.069742656248
1,1,81.71,0.849515,0.790018,0,0.0700362,0.0698003025993
1,1,81.81,0.848722,0.789229,0,0.0700977,0.0698579484216
1,1,81.91,0.847932,0.788442,0,0.0701591,0.0699155937177
1,1,82.01,0.847143,0.787656,0,0.0702204,0.069973783955
1,1,82.11,0.846356,0.786873,0,0.0702817,0.0700369825554
1,1,82.21,0.845571,0.786091,0,0.0703428,0.0701000810793
1,1,82.31,0.844787,0.785311,0,0.0704038,0.070163179178
1,1,82.41,0.844006,0.784533,0,0.0704648,0.0702263765154
1,1,82.51,0.843226,0.783757,0,0.0705256,0.070289473774
1,1,82.61,0.842448,0.782982,0,0.0705863,0.0703525706144
