depth_mm,ROI,gpu,topas,gpu_SE,topas_SE,difference_percent,CI95_low_percent,CI95_high_percent
29.375,valley,3.043191466645112e-11,3.0167454923457626e-11,5.750640064501939e-13,2.4377646146358523e-13,0.8766392248351629,-4.845223614730389,6.598502064400716
29.625,valley,3.038169873548213e-11,3.037311856246561e-11,4.97148808133708e-13,4.318211286374979e-13,0.028249232948773795,-5.302605194491527,5.359103660389074
29.875,valley,3.0412610755092826e-11,3.017672565874818e-11,2.7665196603193637e-13,4.042326675276181e-13,0.7816788972141664,-3.3467974923048156,4.910155286733149
30.125,valley,3.040817679789142e-11,3.0008411130211246e-11,2.404989173154055e-13,3.231871921432671e-13,1.3321787213109282,-2.054231794213235,4.718589236835092
30.375,valley,3.04969025819446e-11,2.9949779047910856e-11,7.96187952222982e-14,2.8639680989839606e-13,1.8268032400456269,-1.1630995079403281,4.816705988031582
30.625,valley,3.047920128551595e-11,3.0250347464289006e-11,1.6955137745843662e-13,3.834516075079969e-13,0.7565328679186578,-3.0739067417731434,4.586972477610459
30.875,valley,3.043645779143844e-11,3.0334511336604923e-11,2.379661817757216e-13,3.653815837375707e-13,0.33607416220513553,-3.336145539045791,4.008293863456061
31.125,valley,3.038473096239614e-11,3.013657587302986e-11,2.806760369819e-13,2.676563099597586e-13,0.8234349197858037,-2.339145761849791,3.9860156014213985
31.375,valley,3.0286930666534316e-11,3.028177977171254e-11,2.6742247540065587e-13,5.030172924558686e-13,0.01700988138941817,-4.959783359508578,4.993803122287415
31.625,valley,3.048378624725956e-11,3.0226826993384745e-11,2.491391491739129e-13,4.646314991680237e-13,0.8501033003929015,-3.793653242277056,5.493859843062859
31.875,valley,3.049452524805929e-11,3.038330541471623e-11,2.5689017956637734e-13,2.534041948169988e-13,0.36605573957462223,-2.54529014462593,3.2774016237751744
32.125,valley,3.010418336657494e-11,3.043490923460013e-11,3.4451875118403086e-13,2.1343570434944522e-13,-1.0866661880798323,-4.504655544115592,2.331323167955927
32.375,valley,2.9939318153537895e-11,3.031382044582642e-11,3.7706210191672693e-13,2.9569418107152015e-13,-1.2354176635630432,-5.144308965917518,2.673473638791432
32.625,valley,3.002362413440096e-11,3.032843866890289e-11,3.0995991885369674e-13,3.138700379118741e-13,-1.0050452574549062,-4.545986878646806,2.535896363736994
32.875,valley,3.029982403290887e-11,3.032637837918628e-11,3.809469599645744e-13,3.22457560365012e-13,-0.08756187746979949,-4.140161240107511,3.9650374851679118
33.125,valley,3.037828994933989e-11,3.0418262753073574e-11,2.7659456300132875e-13,3.5780323569695145e-13,-0.13141054128623653,-3.8224817972975145,3.5596607147250414
33.375,valley,3.043487416221069e-11,3.0600592793916807e-11,3.1167680458302015e-13,2.5033331359812674e-13,-0.5415536647350949,-3.769498436189569,2.686391106719379
33.625,valley,3.046417162977377e-11,3.065840175509038e-11,2.3821199768765597e-13,1.8661714787614366e-13,-0.6335298456461746,-3.078488616876919,1.8114289255845697
33.875,valley,3.036635482089877e-11,3.051623284022753e-11,2.830057830959934e-13,3.537784965075265e-13,-0.49114194439879855,-4.153907286727998,3.171623397930401
34.125,valley,3.05540223735079e-11,3.057558049590625e-11,2.382295932259794e-13,3.3485693559053857e-13,-0.07050764711150626,-3.445016593293699,3.3040012990706864
34.375,valley,3.0548081525694215e-11,3.046714729748601e-11,2.8033437467794773e-13,2.2895883288027247e-13,0.2656442607440468,-2.6720455967006957,3.2033341181887893
34.625,valley,3.04442499441393e-11,3.0545372595724987e-11,2.78825477355952e-13,2.1586718298324836e-13,-0.33105718802014517,-3.1968870038787625,2.534772627838472
34.875,valley,3.0538987800809993e-11,3.066642702265199e-11,3.27176475531762e-13,2.62881999264292e-13,-0.41556592735064735,-3.7983616757569276,2.967229821055633
35.125,valley,3.0720200840050894e-11,3.071887806527229e-11,4.4008665520098033e-13,1.7673067610740751e-13,0.004306064745573934,-4.306553964605957,4.315166094097105
35.375,valley,3.073934647090937e-11,3.078521064026063e-11,3.154191758155273e-13,2.210683955260651e-13,-0.14898117764143848,-3.298141848384384,3.000179493101507
35.625,valley,3.095676169095896e-11,3.083351839450187e-11,2.284599377423706e-13,2.361406256631231e-13,0.3997055894829682,-2.2140220447696963,3.0134332237356327
35.875,valley,3.089010334633712e-11,3.067762511932415e-11,3.8686381973967274e-13,1.6096928951743607e-13,0.6926162836481398,-3.0954577403817947,4.480690307678074
36.125,valley,3.0638253662118586e-11,3.072969124673363e-11,2.9498953923944296e-13,2.1617647911065937e-13,-0.2975545178143246,-3.273036805945542,2.677927770316893
36.375,valley,3.065207499730604e-11,3.077187110989144e-11,4.378377285393598e-13,2.955615920315359e-13,-0.38930395931265904,-4.733891784961123,3.955283866335805
36.625,valley,3.062093546191136e-11,3.075864651691518e-11,3.7056138416551164e-13,2.136111258200045e-13,-0.44771493741797563,-4.067676771742469,3.1722468969065174
36.875,valley,3.072580091156852e-11,3.0700141110173716e-11,2.4736425435111017e-13,1.8040830804585457e-13,0.08358203078844273,-2.4134002022244454,2.580564263801331
37.125,valley,3.048292086305082e-11,3.0651403932324685e-11,4.071006635369614e-13,1.8482478515436852e-13,-0.549674884862883,-4.529915150602159,3.4305653808763927
37.375,valley,3.0778219212379555e-11,3.079006165762621e-11,4.610934196278308e-13,2.35459879630799e-13,-0.03846190819082329,-4.521395720858799,4.444471904477153
37.625,valley,3.0961452665678736e-11,3.0779606390751735e-11,6.230376325543053e-13,4.417558695902407e-13,0.5908011708091188,-5.652792203820145,6.834394545438382
37.875,valley,3.103048004504671e-11,3.085902318389344e-11,4.04523596583335e-13,3.3126594311401215e-13,0.5556133780759698,-3.6368800278669373,4.748106784018876
38.125,valley,3.0814981187177177e-11,3.098362316222847e-11,2.9721090781763274e-13,4.4163243926450247e-13,-0.5442939134919444,-4.877063842029069,3.788476015045181
38.375,valley,3.079972441355494e-11,3.097321712175472e-11,3.3826632302599595e-13,3.75373688513775e-13,-0.5601378362402043,-4.549052343758777,3.4287766712783685
38.625,valley,3.08993608655328e-11,3.113349447403379e-11,3.8333389214469776e-13,3.0679707544613045e-13,-0.7520312526955952,-4.6478724622864585,3.143809956895268
38.875,valley,3.092884156785658e-11,3.12826435902025e-11,4.479739732804464e-13,3.3304245617692984e-13,-1.1309850503066987,-5.575415000256576,3.3134448996431782
39.125,valley,3.096168120464426e-11,3.117912535799405e-11,4.5259406788270726e-13,4.709021729015155e-13,-0.6974029927174996,-5.805950509969115,4.411144524534116
39.375,valley,3.107144146952123e-11,3.116808019854034e-11,4.3260720268153614e-13,4.583200506161476e-13,-0.31005672599506706,-5.253366268486266,4.633252816496132
39.625,valley,3.117031334909371e-11,3.117296964205707e-11,2.41188943230385e-13,3.742697510854494e-13,-0.008521141854178627,-3.653073815439281,3.6360315317309237
39.875,valley,3.0922836828040096e-11,3.125092575828603e-11,2.358049157413045e-13,2.424148570934763e-13,-1.049853475649265,-3.683740624695679,1.5840336733971492
40.125,valley,3.0875267924557195e-11,3.137880167969342e-11,1.8362431593358635e-13,3.4098371913913507e-13,-1.6046940232968931,-4.810411608369951,1.6010235617761646
40.375,valley,3.07342384076037e-11,3.1353781963616706e-11,3.617633011994509e-13,2.371175915030843e-13,-1.975977114122729,-5.477416469138116,1.5254622408926575
40.625,valley,3.074282736292843e-11,3.123558664697157e-11,1.9717507691658978e-13,3.508766466765567e-13,-1.5775573214371286,-4.898684497055903,1.743569854181646
40.875,valley,3.080193104665341e-11,3.1293069270077466e-11,2.3114486502046996e-13,2.726339451255794e-13,-1.569479232558646,-4.353726072108577,1.2147676069912845
41.125,valley,3.1064672725733544e-11,3.121656408211493e-11,3.795949873514954e-13,2.59015039272721e-13,-0.4865729488416348,-4.205167655784397,3.2320217581011272
41.375,valley,3.128203098867743e-11,3.125832319028632e-11,2.434999690748763e-13,2.818619266411964e-13,0.0758447542012819,-2.856316824753764,3.008006333156328
41.625,valley,3.1053103185740834e-11,3.1203115469224944e-11,2.592426761385763e-13,2.925726973721585e-13,-0.4807605946658189,-3.547865608516676,2.586344419185038
41.875,valley,3.108913142568781e-11,3.0977319681824153e-11,3.1255730495720273e-13,2.2659327409596068e-13,0.36094712199798984,-2.7637677402500125,3.485661984245992
42.125,valley,3.0986410905597945e-11,3.116424397830997e-11,4.1179169725840006e-13,2.2004152749473044e-13,-0.5706317561747776,-4.528765128567862,3.3875016162183065
42.375,valley,3.1259368199698655e-11,3.1264173628642314e-11,3.669735431997397e-13,2.2700781643242656e-13,-0.015370401280190293,-3.562685076834367,3.5319442742739864
42.625,valley,3.148932302110552e-11,3.1144756377443626e-11,5.248781018889482e-13,3.606974975695673e-13,1.1063391843111336,-4.0669880610118385,6.279666429634107
42.875,valley,3.1278022106562275e-11,3.092054913622633e-11,3.4091967248036947e-13,3.517926756412244e-13,1.156101622778527,-2.7455160210750194,5.057719266632073
43.125,valley,3.1081331542281984e-11,3.118816897540455e-11,2.864470700428961e-13,2.4040793133259745e-13,-0.34255756792525016,-3.2947192430954426,2.6096041072449423
43.375,valley,3.114013449589948e-11,3.137001888831037e-11,2.4231342008741924e-13,3.0409374604387015e-13,-0.7328156008747588,-3.7867460913790083,2.3211148896294906
43.625,valley,3.1284897460182033e-11,3.1352897025271885e-11,3.386909122238659e-13,3.2257917543302835e-13,-0.2168844717444829,-3.8657499044143138,3.431980960925348
43.875,valley,3.116016864623816e-11,3.147206294329407e-11,2.410835799689145e-13,3.579194996819287e-13,-0.9910195515873133,-4.435376464092421,2.4533373609177946
44.125,valley,3.10528616296324e-11,3.137058962465744e-11,2.1050495826594096e-13,3.3265762028481374e-13,-1.012821240616113,-4.196326886527526,2.1706844052953
44.375,valley,3.131508449882858e-11,3.109045044880077e-11,1.241864238827028e-13,1.9905350937878055e-13,0.7225178367799234,-1.226625690056535,2.671661363616382
44.625,valley,3.136638778755696e-11,3.102205960203719e-11,2.2481576267610144e-13,1.331632184410513e-13,1.1099462445013142,-1.073952602187334,3.293845091189962
44.875,valley,3.1597357718737834e-11,3.116459805596605e-11,2.344613183530241e-13,1.2776990226908432e-13,1.3886258439612442,-0.8677940782541786,3.6450457661766675
45.125,valley,3.1815918333677475e-11,3.1306592831015225e-11,2.68425139843029e-13,1.5944269604038048e-13,1.6268953488853155,-0.95860265866224,4.212393356432871
45.375,valley,3.190532015651115e-11,3.1541013697733437e-11,3.148652938537089e-13,9.524378903969196e-14,1.1550245729860409,-1.891590503376965,4.201639649349047
45.625,valley,3.191607922303774e-11,3.157594704816802e-11,2.5217596963933865e-13,2.6062379895467734e-13,1.0771875641635065,-1.7500990699965029,3.9044741983235154
45.875,valley,3.203061024237286e-11,3.1588392005232887e-11,1.5953836560885497e-13,2.43654700841281e-13,1.3999390569381154,-0.9750602514326561,3.7749383653088873
46.125,valley,3.206232292995992e-11,3.1630671117000023e-11,2.1712146196086585e-13,1.2843645935476942e-13,1.3646622019597432,-0.7041080026893094,3.4334324066087953
46.375,valley,3.206998135851791e-11,3.178545637183561e-11,3.1474873144208167e-13,9.151621185596635e-14,0.8951420528742648,-2.133861891612273,3.9241459973608026
46.625,valley,3.205401498007633e-11,3.210726802649333e-11,3.562964453698383e-13,5.148801116048016e-14,-0.16585978717671424,-3.654708096263649,3.3229885219102204
46.875,valley,3.229761921375029e-11,3.205086918001143e-11,4.3537170299051455e-13,1.5949834407885943e-13,0.769870022410335,-3.3339484172154052,4.873688462036075
47.125,valley,3.228721928394407e-11,3.214393993289377e-11,5.177960696360911e-13,2.6622801907662813e-13,0.44574296539074965,-4.377074672516745,5.268560603298244
47.375,valley,3.2104446233915955e-11,3.22739129785532e-11,3.954792372496584e-13,3.342115123374583e-13,-0.5250889309575291,-4.470423074526628,3.4202452126115697
47.625,valley,3.2405293495685324e-11,3.2177693043422554e-11,3.9875009785478776e-13,2.1779938140272025e-13,0.7073237101107077,-3.008719462044122,4.423366882265538
47.875,valley,3.2294330395643554e-11,3.220263639036603e-11,3.6431205045250724e-13,1.5930013371653878e-13,0.2847406782662043,-3.108288374637021,3.6777697311694295
48.125,valley,3.2420372406249955e-11,3.2154862964262065e-11,3.940255125388591e-13,3.304663916323061e-13,0.8257209563697687,-3.127484182661632,4.77892609540117
48.375,valley,3.2292147920998104e-11,3.243019074261611e-11,3.878824468041625e-13,2.7531716092591963e-13,-0.42566145451806703,-4.108512458998466,3.257189549962332
48.625,valley,3.226101219411249e-11,3.286010925762639e-11,2.79142763872369e-13,2.47006949827846e-13,-1.8231742895829295,-4.589731117984789,0.94338253881893
48.875,valley,3.2442672761590073e-11,3.2718065568815284e-11,4.617638344721078e-13,1.8064522027476007e-13,-0.8417148215745907,-5.095201270256157,3.4117716271069756
49.125,valley,3.231276005521977e-11,3.2720078166903474e-11,5.119680698899314e-13,3.4292252322279166e-13,-1.2448567806164546,-6.011181801999204,3.521468240766295
49.375,valley,3.239611180561042e-11,3.286519759626572e-11,4.802886692232516e-13,3.224628133655874e-13,-1.4273025113611282,-5.879271098453238,3.0246660757309813
49.625,valley,3.2316867191184425e-11,3.272165915291225e-11,4.2314935445844044e-13,1.3954338160697154e-13,-1.237076518144098,-5.170192219916892,2.6960391836286957
49.875,valley,3.21856560674405e-11,3.2526505407304285e-11,2.9959509562677885e-13,1.3659911125194307e-13,-1.0479125734400019,-3.808256170243459,1.7124310233634552
50.125,valley,3.214721249378272e-11,3.2626123754653235e-11,4.081026647327892e-13,1.7037538658125482e-13,-1.467876675978741,-5.227963562731548,2.2922102107740665
50.375,valley,3.222619866960485e-11,3.271777202940029e-11,3.4157298129306406e-13,3.128338226981296e-13,-1.5024658749798525,-4.951694071052148,1.9467623210924427
50.625,valley,3.24669453846127e-11,3.2708965107985934e-11,3.400079928902756e-13,3.228277883660364e-13,-0.7399186203972619,-4.238035195039385,2.7581979542448614
50.875,valley,3.2517291742806266e-11,3.2624561839611485e-11,5.241050519226417e-13,2.3949622063633397e-13,-0.3288016474599087,-5.142097884353837,4.48449458943402
51.125,valley,3.237538609823787e-11,3.2693527657556836e-11,5.723803259972705e-13,3.023856989273639e-13,-0.9731025744645461,-6.2157648774700105,4.269559728540918
51.375,valley,3.24670725717624e-11,3.293721394470595e-11,4.936759396511158e-13,4.5413547583364916e-13,-1.4273865838586253,-6.389640648397157,3.5348674806799076
51.625,valley,3.2663922382880634e-11,3.2896867423914953e-11,5.586632185641139e-13,3.317036111012901e-13,-0.7081070608716211,-5.819717477246387,4.403503355503145
51.875,valley,3.2745962244007384e-11,3.295738019915006e-11,4.927735969445279e-13,3.0424336957920817e-13,-0.6414889589680728,-5.156595705733074,3.8736177877969284
52.125,valley,3.271089394729643e-11,3.3029010211294006e-11,4.551783298618139e-13,3.72956494785498e-13,-0.9631419832520471,-5.3508763038442,3.4245923373401057
52.375,valley,3.27936324708844e-11,3.3094085921447916e-11,4.1566948377832706e-13,3.6243730257758064e-13,-0.9078765652469456,-4.990369652182515,3.1746165216886246
52.625,valley,3.254978474842574e-11,3.2963506555461206e-11,3.261845600870625e-13,3.339514429063082e-13,-1.2550904022889053,-4.698241275860431,2.1880604712826206
52.875,valley,3.277293774317513e-11,3.283644866769464e-11,4.515097626274471e-13,2.622348976490931e-13,-0.193415935938257,-4.327544507557675,3.940712635681161
53.125,valley,3.272543665389094e-11,3.284512794721196e-11,3.062190153171558e-13,3.252671948862712e-13,-0.36441110387325226,-3.6886512713725264,2.959829063626022
53.375,valley,3.249522862347476e-11,3.302079068134844e-11,2.489700555231445e-13,2.780894497646223e-13,-1.5916095497087501,-4.339084859936975,1.1558657605194742
53.625,valley,3.242115710122562e-11,3.298702071674598e-11,2.7046745327176e-13,2.7999583640222226e-13,-1.7154129206736646,-4.577813252874012,1.1469874115266825
53.875,valley,3.2596063789469556e-11,3.281657336628996e-11,2.778358778259575e-13,3.202977591787857e-13,-0.6719457706907295,-3.8352844609564825,2.4913929195750235
54.125,valley,3.246526782163528e-11,3.298269425044964e-11,3.0798379617105616e-13,4.487572433841579e-13,-1.5687815703755215,-5.68237242442776,2.5448092836767167
54.375,valley,3.2523170716558533e-11,3.2910416052800425e-11,3.4014114905004457e-13,2.5963868147839706e-13,-1.1766649671660412,-4.403328644463129,2.0499987101310473
54.625,valley,3.257647773580174e-11,3.298530694451074e-11,3.6645110053489055e-13,2.2470063619054364e-13,-1.2394282381447908,-4.5903880507867205,2.1115315744971395
54.875,valley,3.252648190255059e-11,3.27750265398663e-11,3.767570010042419e-13,1.6302225505369707e-13,-0.7583354265583653,-4.208311000231267,2.6916401471145357
55.125,valley,3.262864572661783e-11,3.308448347638659e-11,2.812359993406005e-13,8.605445054805175e-14,-1.3777992033458974,-3.9740357017385946,1.2184372950467992
55.375,valley,3.2410594172915814e-11,3.33109098562545e-11,3.203437395103259e-13,1.7928056503245196e-13,-2.702765211829361,-5.58551169143926,0.17998126778053758
55.625,valley,3.2513764296027146e-11,3.342960400232187e-11,3.8196806863388284e-13,2.8037249311604607e-14,-2.739606805486272,-6.364416498144518,0.8852028871719736
55.875,valley,3.2678870638847004e-11,3.315040029860938e-11,3.6207600489900365e-13,1.8334821958783407e-13,-1.4223950706928723,-4.69159086964132,1.8468007282555758
56.125,valley,3.27075177892766e-11,3.3214405419812466e-11,4.326501838693025e-13,2.1935769982776952e-13,-1.5261077960874836,-5.424993786013864,2.372778193838897
56.375,valley,3.2674444412350565e-11,3.323706141600269e-11,3.873741986245148e-13,1.621657014039976e-13,-1.6927399104580299,-5.196174226124216,1.8106944052081568
56.625,valley,3.2846268823050195e-11,3.3357088312868653e-11,3.173770628827687e-13,1.5593970132715484e-13,-1.5313671416020802,-4.379469791781662,1.3167355085775019
56.875,valley,3.271333082466299e-11,3.3666156184608556e-11,4.2570769707947006e-13,1.7518627337248148e-13,-2.8302172505846546,-6.635884223575639,0.9754497224063297
57.125,valley,3.2719815436621504e-11,3.3632891017987275e-11,4.0122519011736546e-13,3.077824075344227e-13,-2.714829304675137,-6.429854349679862,1.0001957403295876
57.375,valley,3.301631761587487e-11,3.399138910253896e-11,3.810855033544393e-13,3.9030225909956593e-13,-2.8685838161031763,-6.738145871142044,1.0009782389356916
57.625,valley,3.3195117993045645e-11,3.386449978393102e-11,3.9938423432768337e-13,3.4331095582101615e-13,-1.9766475074378675,-5.776763650892328,1.8234686360165933
57.875,valley,3.327495235794231e-11,3.4129088817280714e-11,2.726323404092922e-13,3.8061328554619547e-13,-2.5026641171443265,-5.87688880859172,0.8715605743030665
58.125,valley,3.323992689274747e-11,3.421710266593436e-11,2.935641827746043e-13,4.947842539166822e-13,-2.85581097478409,-7.096028359318095,1.3844064097499151
58.375,valley,3.3249033549509476e-11,3.402189230428121e-11,3.268019077073868e-13,3.9490258183501313e-13,-2.271651288116261,-5.932881089878338,1.3895785136458159
58.625,valley,3.3069094257598404e-11,3.4132285293253515e-11,2.8799054293404744e-13,3.034473381042854e-13,-3.1149131284955556,-6.065566891449654,-0.1642593655414571
