energy_MeV_per_u,section_00_mass_xs_per_mm_at_1g_cm3,section_01_mass_xs_per_mm_at_1g_cm3,section_02_mass_xs_per_mm_at_1g_cm3,section_03_mass_xs_per_mm_at_1g_cm3,section_04_mass_xs_per_mm_at_1g_cm3,section_05_mass_xs_per_mm_at_1g_cm3,section_06_mass_xs_per_mm_at_1g_cm3,section_07_mass_xs_per_mm_at_1g_cm3,section_08_mass_xs_per_mm_at_1g_cm3,section_09_mass_xs_per_mm_at_1g_cm3,section_10_mass_xs_per_mm_at_1g_cm3,section_11_mass_xs_per_mm_at_1g_cm3,section_12_mass_xs_per_mm_at_1g_cm3,section_13_mass_xs_per_mm_at_1g_cm3,section_14_mass_xs_per_mm_at_1g_cm3,section_15_mass_xs_per_mm_at_1g_cm3,section_16_mass_xs_per_mm_at_1g_cm3,section_17_mass_xs_per_mm_at_1g_cm3,section_18_mass_xs_per_mm_at_1g_cm3,section_19_mass_xs_per_mm_at_1g_cm3,section_20_mass_xs_per_mm_at_1g_cm3,section_21_mass_xs_per_mm_at_1g_cm3,section_22_mass_xs_per_mm_at_1g_cm3,section_23_mass_xs_per_mm_at_1g_cm3,section_24_mass_xs_per_mm_at_1g_cm3
268.5,3.6471863072e-03,4.5534012412e-03,4.9784351722e-03,4.8918797811e-03,4.8047633776e-03,4.7352191739e-03,4.6782597944e-03,4.5696148641e-03,4.5195760682e-03,4.5847192910e-03,4.4782742258e-03,4.3614098608e-03,4.2571564683e-03,4.1701473424e-03,4.0834152128e-03,3.9999512004e-03,3.9162419591e-03,3.8490270690e-03,3.7922314785e-03,3.7260245812e-03,3.6737779607e-03,3.6220353366e-03,3.5707967089e-03,3.5358072033e-03,2.2180421993e-03
269,3.6468796036e-03,4.5529042693e-03,4.9778747647e-03,4.8913325684e-03,4.8042293963e-03,4.7346955039e-03,4.6777448121e-03,4.5691158516e-03,4.5190899287e-03,4.5842233936e-03,4.4777958791e-03,4.3609511151e-03,4.2567150135e-03,4.1697203142e-03,4.0830025749e-03,3.9995525610e-03,3.9158573445e-03,3.8486537098e-03,3.7918673245e-03,3.7256715544e-03,3.6734335967e-03,3.6216995713e-03,3.5704694782e-03,3.5354857643e-03,2.2178999652e-03
269.5,3.6465773925e-03,4.5524145406e-03,4.9773224966e-03,4.8907933085e-03,4.8037031806e-03,4.7341794537e-03,4.6772373267e-03,4.5686241107e-03,4.5186108726e-03,4.5837347181e-03,4.4773245045e-03,4.3604990623e-03,4.2562800054e-03,4.1692995274e-03,4.0825959736e-03,3.9991597587e-03,3.9154783672e-03,3.8482858277e-03,3.7915085167e-03,3.7253237152e-03,3.6730942971e-03,3.6213687480e-03,3.5701470679e-03,3.5351690632e-03,2.2177599514e-03
270,3.6462796466e-03,4.5519320096e-03,4.9767783172e-03,4.8902619516e-03,4.8031846819e-03,4.7336709758e-03,4.6767372914e-03,4.5681395958e-03,4.5181388558e-03,4.5832532193e-03,4.4768600585e-03,4.3600536607e-03,4.2558514038e-03,4.1688849432e-03,4.0821953714e-03,3.9987727573e-03,3.9151049923e-03,3.8479233886e-03,3.7911550220e-03,3.7249810315e-03,3.6727600304e-03,3.6210428360e-03,3.5698294482e-03,3.5348570708e-03,2.2176221441e-03
270.5,3.6459863384e-03,4.5514566314e-03,4.9762421758e-03,4.8897384484e-03,4.8026738518e-03,4.7331700227e-03,4.6762446595e-03,4.5676622617e-03,4.5176738342e-03,4.5827788525e-03,4.4764024980e-03,4.3596148688e-03,4.2554291690e-03,4.1684765229e-03,4.0818007308e-03,3.9983915206e-03,3.9147371848e-03,3.8475663586e-03,3.7908068072e-03,3.7246434713e-03,3.6724307656e-03,3.6207218049e-03,3.5695165894e-03,3.5345497579e-03,2.2174865301e-03
271,3.6456974408e-03,4.5509883613e-03,4.9757140222e-03,4.8892227496e-03,4.8021706425e-03,4.7326765476e-03,4.6757593849e-03,4.5671920636e-03,4.5172157642e-03,4.5823115731e-03,4.4759517799e-03,4.3591826453e-03,4.2550132611e-03,4.1680742282e-03,4.0814120147e-03,3.9980160129e-03,3.9143749103e-03,3.8472147043e-03,3.7904638398e-03,3.7243110029e-03,3.6721064715e-03,3.6204056245e-03,3.5692084621e-03,3.5342470956e-03,2.2173530957e-03
271.5,3.6454129266e-03,4.5505271548e-03,4.9751938064e-03,4.8887148065e-03,4.8016750063e-03,4.7321905035e-03,4.6752814214e-03,4.5667289568e-03,4.5167646025e-03,4.5818513369e-03,4.4755078616e-03,4.3587569493e-03,4.2546036408e-03,4.1676780208e-03,4.0810291864e-03,3.9976461984e-03,3.9140181343e-03,3.8468683923e-03,3.7901260871e-03,3.7239835947e-03,3.6717871173e-03,3.6200942647e-03,3.5689050369e-03,3.5339490551e-03,2.2172218279e-03
272,3.6451327690e-03,4.5500729679e-03,4.9746814788e-03,4.8882145707e-03,4.8011868959e-03,4.7317118442e-03,4.6748107235e-03,4.5662728972e-03,4.5163203059e-03,4.5813981000e-03,4.4750707006e-03,4.3583377403e-03,4.2542002690e-03,4.1672878630e-03,4.0806522092e-03,3.9972820420e-03,3.9136668226e-03,3.8465273893e-03,3.7897935168e-03,3.7236612152e-03,3.6714726725e-03,3.6197876957e-03,3.5686062848e-03,3.5336556078e-03,2.2170927132e-03
272.5,3.6448569414e-03,4.5496257567e-03,4.9741769902e-03,4.8877219940e-03,4.8007062644e-03,4.7312405234e-03,4.6743472457e-03,4.5658238406e-03,4.5158828316e-03,4.5809518186e-03,4.4746402548e-03,4.3579249777e-03,4.2538031067e-03,4.1669037171e-03,4.0802810468e-03,3.9969235082e-03,3.9133209415e-03,3.8461916625e-03,3.7894660967e-03,3.7233438334e-03,3.6711631067e-03,3.6194858878e-03,3.5683121768e-03,3.5333667253e-03,2.2169657385e-03
273,3.6445854172e-03,4.5491854776e-03,4.9736802915e-03,4.8872370285e-03,4.8002330649e-03,4.7307764954e-03,4.6738909431e-03,4.5653817434e-03,4.5154521370e-03,4.5805124495e-03,4.4742164824e-03,4.3575186213e-03,4.2534121153e-03,4.1665255457e-03,4.0799156628e-03,3.9965705624e-03,3.9129804571e-03,3.8458611790e-03,3.7891437949e-03,3.7230314183e-03,3.6708583896e-03,3.6191888116e-03,3.5680226843e-03,3.5330823794e-03,2.2168408909e-03
273.5,3.6443181699e-03,4.5487520874e-03,4.9731913342e-03,4.8867596268e-03,4.7997672511e-03,4.7303197146e-03,4.6734417706e-03,4.5649465621e-03,4.5150281799e-03,4.5800799495e-03,4.4737993417e-03,4.3571186314e-03,4.2530272563e-03,4.1661533116e-03,4.0795560216e-03,3.9962231696e-03,3.9126453360e-03,3.8455359065e-03,3.7888265797e-03,3.7227239390e-03,3.6705584911e-03,3.6188964377e-03,3.5677377786e-03,3.5328025420e-03,2.2167181572e-03
274,3.6440551734e-03,4.5483255430e-03,4.9727100698e-03,4.8862897415e-03,4.7993087769e-03,4.7298701358e-03,4.6729996840e-03,4.5645182535e-03,4.5146109183e-03,4.5796542757e-03,4.4733887916e-03,4.3567249682e-03,4.2526484917e-03,4.1657869779e-03,4.0792020872e-03,3.9958812955e-03,3.9123155448e-03,3.8452158125e-03,3.7885144195e-03,3.7224213650e-03,3.6702633816e-03,3.6186087370e-03,3.5674574314e-03,3.5325271853e-03,2.2165975245e-03
274.5,3.6437964017e-03,4.5479058019e-03,4.9722364504e-03,4.8858273259e-03,4.7988575965e-03,4.7294277140e-03,4.6725646390e-03,4.5640967748e-03,4.5142003104e-03,4.5792353857e-03,4.4729847908e-03,4.3563375923e-03,4.2522757835e-03,4.1654265079e-03,4.0788538244e-03,3.9955449057e-03,3.9119910505e-03,3.8449008649e-03,3.7882072829e-03,3.7221236660e-03,3.6699730312e-03,3.6183256807e-03,3.5671816145e-03,3.5322562815e-03,2.2164789801e-03
275,3.6435418288e-03,4.5474928214e-03,4.9717704282e-03,4.8853723332e-03,4.7984136643e-03,4.7289924046e-03,4.6721365916e-03,4.5636820833e-03,4.5137963147e-03,4.5788232371e-03,4.4725872986e-03,4.3559564647e-03,4.2519090940e-03,4.1650718652e-03,4.0785111978e-03,3.9952139663e-03,3.9116718202e-03,3.8445910319e-03,3.7879051389e-03,3.7218308116e-03,3.6696874105e-03,3.6180472400e-03,3.5669102999e-03,3.5319898031e-03,2.2163625111e-03
275.5,3.6432914290e-03,4.5470865594e-03,4.9713119559e-03,4.8849247172e-03,4.7979769352e-03,4.7285641632e-03,4.6717154982e-03,4.5632741368e-03,4.5133988901e-03,4.5784177880e-03,4.4721962745e-03,4.3555815465e-03,4.2515483857e-03,4.1647230135e-03,4.0781741725e-03,3.9948884433e-03,3.9113578213e-03,3.8442862816e-03,3.7876079565e-03,3.7215427720e-03,3.6694064904e-03,3.6177733863e-03,3.5666434597e-03,3.5317277228e-03,2.2162481048e-03
276,3.6430451767e-03,4.5466869741e-03,4.9708609863e-03,4.8844844319e-03,4.7975473643e-03,4.7281429457e-03,4.6713013154e-03,4.5628728932e-03,4.5130079957e-03,4.5780189967e-03,4.4718116782e-03,4.3552127990e-03,4.2511936217e-03,4.1643799169e-03,4.0778427136e-03,3.9945683032e-03,3.9110490213e-03,3.8439865827e-03,3.7873157050e-03,3.7212595173e-03,3.6691302416e-03,3.6175040912e-03,3.5663810663e-03,3.5314700133e-03,2.2161357487e-03
276.5,3.6428030465e-03,4.5462940239e-03,4.9704174727e-03,4.8840514315e-03,4.7971249068e-03,4.7277287084e-03,4.6708940001e-03,4.5624783106e-03,4.5126235907e-03,4.5776268216e-03,4.4714334697e-03,4.3548501838e-03,4.2508447647e-03,4.1640425396e-03,4.0775167866e-03,3.9942535125e-03,3.9107453879e-03,3.8436919038e-03,3.7870283537e-03,3.7209810178e-03,3.6688586352e-03,3.6172393266e-03,3.5661230922e-03,3.5312166477e-03,2.2160254302e-03
277,3.6425650131e-03,4.5459076673e-03,4.9699813685e-03,4.8836256706e-03,4.7967095185e-03,4.7273214077e-03,4.6704935096e-03,4.5620903476e-03,4.5122456348e-03,4.5772412216e-03,4.4710616093e-03,4.3544936628e-03,4.2505017782e-03,4.1637108461e-03,4.0771963571e-03,3.9939440381e-03,3.9104468892e-03,3.8434022137e-03,3.7867458725e-03,3.7207072442e-03,3.6685916425e-03,3.6169790645e-03,3.5658695101e-03,3.5309675992e-03,2.2159171369e-03
277.5,3.6423310515e-03,4.5455278633e-03,4.9695526276e-03,4.8832071041e-03,4.7963011553e-03,4.7269210004e-03,4.6700998013e-03,4.5617089629e-03,4.5118740879e-03,4.5768621557e-03,4.4706960575e-03,4.3541431982e-03,4.2501646257e-03,4.1633848010e-03,4.0768813910e-03,3.9936398470e-03,3.9101534933e-03,3.8431174816e-03,3.7864682310e-03,3.7204381671e-03,3.6683292351e-03,3.6167232770e-03,3.5656202928e-03,3.5307228410e-03,2.2158108563e-03
278,3.6421011366e-03,4.5451545711e-03,4.9691312041e-03,4.8827956872e-03,4.7958997734e-03,4.7265274436e-03,4.6697128330e-03,4.5613341155e-03,4.5115089100e-03,4.5764895834e-03,4.4703367749e-03,4.3537987522e-03,4.2498332709e-03,4.1630643693e-03,4.0765718545e-03,3.9933409063e-03,3.9098651686e-03,3.8428376768e-03,3.7861953993e-03,3.7201737576e-03,3.6680713845e-03,3.6164719364e-03,3.5653754133e-03,3.5304823466e-03,2.2157065762e-03
278.5,3.6418752437e-03,4.5447877500e-03,4.9687170524e-03,4.8823913753e-03,4.7955053294e-03,4.7261406945e-03,4.6693325626e-03,4.5609657648e-03,4.5111500615e-03,4.5761234641e-03,4.4699837227e-03,4.3534602874e-03,4.2495076777e-03,4.1627495161e-03,4.0762677138e-03,3.9930471837e-03,3.9095818836e-03,3.8425627687e-03,3.7859273476e-03,3.7199139867e-03,3.6678180624e-03,3.6162250152e-03,3.5651348449e-03,3.5302460898e-03,2.2156042843e-03
279,3.6416533481e-03,4.5444273599e-03,4.9683101271e-03,4.8819941242e-03,4.7951177800e-03,4.7257607108e-03,4.6689589485e-03,4.5606038702e-03,4.5107975030e-03,4.5757637578e-03,4.4696368620e-03,4.3531277668e-03,4.2491878106e-03,4.1624402069e-03,4.0759689354e-03,3.9927586466e-03,3.9093036071e-03,3.8422927270e-03,3.7856640464e-03,3.7196588257e-03,3.6675692411e-03,3.6159824861e-03,3.5648985608e-03,3.5300140443e-03,2.2155039685e-03
279.5,3.6414354253e-03,4.5440733607e-03,4.9679103834e-03,4.8816038899e-03,4.7947370823e-03,4.7253874504e-03,4.6685919493e-03,4.5602483917e-03,4.5104511954e-03,4.5754104245e-03,4.4692961545e-03,4.3528011533e-03,4.2488736337e-03,4.1621364071e-03,4.0756754861e-03,3.9924752629e-03,3.9090303080e-03,3.8420275215e-03,3.7854054662e-03,3.7194082461e-03,3.6673248925e-03,3.6157443220e-03,3.5646665348e-03,3.5297861841e-03,2.2154056166e-03
280,3.6412214510e-03,4.5437257125e-03,4.9675177764e-03,4.8812206287e-03,4.7943631936e-03,4.7250208713e-03,4.6682315236e-03,4.5598992891e-03,4.5101110999e-03,4.5750634246e-03,4.4689615618e-03,4.3524804102e-03,4.2485651119e-03,4.1618380827e-03,4.0753873328e-03,3.9921970008e-03,3.9087619557e-03,3.8417671224e-03,3.7851515779e-03,3.7191622196e-03,3.6670849890e-03,3.6155104959e-03,3.5644387403e-03,3.5295624835e-03,2.2153092167e-03
280.5,3.6410114010e-03,4.5433843759e-03,4.9671322618e-03,4.8808442973e-03,4.7939960716e-03,4.7246609321e-03,4.6678776307e-03,4.5595565229e-03,4.5097771778e-03,4.5747227188e-03,4.4686330459e-03,4.3521655012e-03,4.2482622100e-03,4.1615451996e-03,4.0751044427e-03,3.9919238284e-03,3.9084985193e-03,3.8415114998e-03,3.7849023523e-03,3.7189207179e-03,3.6668495032e-03,3.6152809810e-03,3.5642151514e-03,3.5293429166e-03,2.2152147569e-03
281,3.6408052512e-03,4.5430493115e-03,4.9667537954e-03,4.8804748523e-03,4.7936356741e-03,4.7243075914e-03,4.6675302300e-03,4.5592200537e-03,4.5094493907e-03,4.5743882679e-03,4.4683105692e-03,4.3518563899e-03,4.2479648932e-03,4.1612577241e-03,4.0748267831e-03,3.9916557142e-03,3.9082399684e-03,3.8412606243e-03,3.7846577606e-03,3.7186837132e-03,3.6666184077e-03,3.6150557507e-03,3.5639957419e-03,3.5291274580e-03,2.2151222252e-03
281.5,3.6406029777e-03,4.5427204805e-03,4.9663823333e-03,4.8801122512e-03,4.7932819594e-03,4.7239608082e-03,4.6671892809e-03,4.5588898422e-03,4.5091277006e-03,4.5740600331e-03,4.4679940940e-03,4.3515530404e-03,4.2476731268e-03,4.1609756227e-03,4.0745543216e-03,3.9913926268e-03,3.9079862729e-03,3.8410144663e-03,3.7844177742e-03,3.7184511776e-03,3.6663916755e-03,3.6148347784e-03,3.5637804862e-03,3.5289160823e-03,2.2150316099e-03
282,3.6404045567e-03,4.5423978440e-03,4.9660178320e-03,4.8797564512e-03,4.7929348858e-03,4.7236205416e-03,4.6668547434e-03,4.5585658496e-03,4.5088120695e-03,4.5737379757e-03,4.4676835831e-03,4.3512554169e-03,4.2473868763e-03,4.1606988619e-03,4.0742870261e-03,3.9911345352e-03,3.9077374026e-03,3.8407729968e-03,3.7841823645e-03,3.7182230835e-03,3.6661692795e-03,3.6146180378e-03,3.5635693586e-03,3.5287087644e-03,2.2149428992e-03
282.5,3.6402099647e-03,4.5420813634e-03,4.9656602481e-03,4.8794074100e-03,4.7925944121e-03,4.7232867512e-03,4.6665265776e-03,4.5582480372e-03,4.5085024598e-03,4.5734220574e-03,4.4673789995e-03,4.3509634839e-03,4.2471061076e-03,4.1604274088e-03,4.0740248644e-03,3.9908814084e-03,3.9074933276e-03,3.8405361866e-03,3.7839515033e-03,3.7179994033e-03,3.6659511929e-03,3.6144055029e-03,3.5633623335e-03,3.5285054791e-03,2.2148560814e-03
283,3.6400191781e-03,4.5417710006e-03,4.9653095387e-03,4.8790650858e-03,4.7922604972e-03,4.7229593966e-03,4.6662047439e-03,4.5579363665e-03,4.5081988340e-03,4.5731122399e-03,4.4670803063e-03,4.3506772061e-03,4.2468307866e-03,4.1601612304e-03,4.0737678048e-03,3.9906332156e-03,3.9072540184e-03,3.8403040071e-03,3.7837251624e-03,3.7177801100e-03,3.6657373891e-03,3.6141971477e-03,3.5631593857e-03,3.5283062015e-03,2.2147711451e-03
283.5,3.6398321738e-03,4.5414667175e-03,4.9649656611e-03,4.8787294365e-03,4.7919331003e-03,4.7226384379e-03,4.6658892030e-03,4.5576307995e-03,4.5079011552e-03,4.5728084855e-03,4.4667874671e-03,4.3503965483e-03,4.2465608796e-03,4.1599002939e-03,4.0735158157e-03,3.9903899264e-03,3.9070194453e-03,3.8400764294e-03,3.7835033139e-03,3.7175651762e-03,3.6655278417e-03,3.6139929463e-03,3.5629604900e-03,3.5281109071e-03,2.2146880787e-03
284,3.6396489284e-03,4.5411684763e-03,4.9646285727e-03,4.8784004209e-03,4.7916121810e-03,4.7223238354e-03,4.6655799157e-03,4.5573312981e-03,4.5076093862e-03,4.5725107566e-03,4.4665004454e-03,4.3501214758e-03,4.2462963530e-03,4.1596445671e-03,4.0732688656e-03,3.9901515102e-03,3.9067895791e-03,3.8398534253e-03,3.7832859300e-03,3.7173545751e-03,3.6653225244e-03,3.6137928731e-03,3.5627656213e-03,3.5279195711e-03,2.2146068706e-03
284.5,3.6394694189e-03,4.5408762394e-03,4.9642982313e-03,4.8780779977e-03,4.7912976989e-03,4.7220155495e-03,4.6652768432e-03,4.5570378246e-03,4.5073234904e-03,4.5722190156e-03,4.4662192052e-03,4.3498519539e-03,4.2460371734e-03,4.1593940174e-03,4.0730269234e-03,3.9899179370e-03,3.9065643906e-03,3.8396349663e-03,3.7830729830e-03,3.7171482799e-03,3.6651214110e-03,3.6135969026e-03,3.5625747548e-03,3.5277321692e-03,2.2145275097e-03
285,3.6392936225e-03,4.5405899697e-03,4.9639745951e-03,4.8777621258e-03,4.7909896142e-03,4.7217135409e-03,4.6649799468e-03,4.5567503418e-03,4.5070434315e-03,4.5719332254e-03,4.4659437106e-03,4.3495879481e-03,4.2457833077e-03,4.1591486129e-03,4.0727899580e-03,3.9896891768e-03,3.9063438510e-03,3.8394210244e-03,3.7828644456e-03,3.7169462640e-03,3.6649244755e-03,3.6134050095e-03,3.5623878659e-03,3.5275486770e-03,2.2144499845e-03
285.5,3.6391215163e-03,4.5403096299e-03,4.9636576224e-03,4.8774527647e-03,4.7906878871e-03,4.7214177708e-03,4.6646891884e-03,4.5564688122e-03,4.5067691730e-03,4.5716533492e-03,4.4656739260e-03,4.3493294243e-03,4.2455347231e-03,4.1589083217e-03,4.0725579386e-03,3.9894651997e-03,3.9061279315e-03,3.8392115717e-03,3.7826602905e-03,3.7167485010e-03,3.6647316922e-03,3.6132171685e-03,3.5622049300e-03,3.5273690705e-03,2.2143742838e-03
286,3.6389530779e-03,4.5400351834e-03,4.9633472717e-03,4.8771498739e-03,4.7903924780e-03,4.7211282004e-03,4.6644045296e-03,4.5561931991e-03,4.5065006792e-03,4.5713793501e-03,4.4654098160e-03,4.3490763485e-03,4.2452913866e-03,4.1586731122e-03,4.0723308346e-03,3.9892459763e-03,3.9059166034e-03,3.8390065804e-03,3.7824604907e-03,3.7165549645e-03,3.6645430354e-03,3.6130333548e-03,3.5620259226e-03,3.5271933257e-03,2.2143003964e-03
286.5,3.6387882846e-03,4.5397665935e-03,4.9630435021e-03,4.8768534132e-03,4.7901033478e-03,4.7208447911e-03,4.6641259326e-03,4.5559234656e-03,4.5062379141e-03,4.5711111919e-03,4.4651513453e-03,4.3488286869e-03,4.2450532660e-03,4.1584429528e-03,4.0721086156e-03,3.9890314771e-03,3.9057098384e-03,3.8388060228e-03,3.7822650191e-03,3.7163656286e-03,3.6643584797e-03,3.6128535434e-03,3.5618508196e-03,3.5270214187e-03,2.2142283113e-03
287,3.6386271141e-03,4.5395038238e-03,4.9627462726e-03,4.8765633427e-03,4.7898204575e-03,4.7205675048e-03,4.6638533599e-03,4.5556595752e-03,4.5059808424e-03,4.5708488381e-03,4.4648984791e-03,4.3485864060e-03,4.2448203287e-03,4.1582178123e-03,4.0718912514e-03,3.9888216728e-03,3.9055076083e-03,3.8386098717e-03,3.7820738491e-03,3.7161804672e-03,3.6641779998e-03,3.6126777096e-03,3.5616795968e-03,3.5268533260e-03,2.2141580173e-03
287.5,3.6384695443e-03,4.5392468383e-03,4.9624555426e-03,4.8762796227e-03,4.7895437684e-03,4.7202963034e-03,4.6635867741e-03,4.5554014917e-03,4.5057294286e-03,4.5705922530e-03,4.4646511825e-03,4.3483494724e-03,4.2445925428e-03,4.1579976596e-03,4.0716787118e-03,3.9886165345e-03,3.9053098851e-03,3.8384180998e-03,3.7818869542e-03,3.7159994545e-03,3.6640015703e-03,3.6125058290e-03,3.5615122304e-03,3.5266890240e-03,2.2140895036e-03
288,3.6383155531e-03,4.5389956011e-03,4.9621712718e-03,4.8760022139e-03,4.7892732419e-03,4.7200311492e-03,4.6633261379e-03,4.5551491791e-03,4.5054836377e-03,4.5703414006e-03,4.4644094211e-03,4.3481178531e-03,4.2443698764e-03,4.1577824639e-03,4.0714709671e-03,3.9884160332e-03,3.9051166408e-03,3.8382306800e-03,3.7817043078e-03,3.7158225650e-03,3.6638291665e-03,3.6123378770e-03,3.5613486965e-03,3.5265284892e-03,2.2140227593e-03
288.5,3.6381651186e-03,4.5387500765e-03,4.9618934202e-03,4.8757310771e-03,4.7890088399e-03,4.7197720047e-03,4.6630714145e-03,4.5549026016e-03,4.5052434349e-03,4.5700962454e-03,4.4641731605e-03,4.3478915150e-03,4.2441522977e-03,4.1575721945e-03,4.0712679876e-03,3.9882201403e-03,3.9049278479e-03,3.8380475855e-03,3.7815258837e-03,3.7156497732e-03,3.6636607634e-03,3.6121738295e-03,3.5611889715e-03,3.5263716985e-03,2.2139577734e-03
289,3.6380182188e-03,4.5385102290e-03,4.9616219478e-03,4.8754661733e-03,4.7887505244e-03,4.7195188326e-03,4.6628225673e-03,4.5546617236e-03,4.5050087855e-03,4.5698567523e-03,4.4639423668e-03,4.3476704256e-03,4.2439397753e-03,4.1573668209e-03,4.0710697439e-03,3.9880288273e-03,3.9047434787e-03,3.8378687895e-03,3.7813516559e-03,3.7154810538e-03,3.6634963363e-03,3.6120136623e-03,3.5610330320e-03,3.5262186289e-03,2.2138945352e-03
289.5,3.6378748323e-03,4.5382760235e-03,4.9613568152e-03,4.8752074639e-03,4.7884982576e-03,4.7192715959e-03,4.6625795597e-03,4.5544265098e-03,4.5047796551e-03,4.5696228860e-03,4.4637170060e-03,4.3474545523e-03,4.2437322778e-03,4.1571663128e-03,4.0708762065e-03,3.9878420659e-03,3.9045635060e-03,3.8376942654e-03,3.7811815985e-03,3.7153163816e-03,3.6633358607e-03,3.6118573516e-03,3.5608808545e-03,3.5260692573e-03,2.2138330340e-03
290,3.6377349374e-03,4.5380474250e-03,4.9610979830e-03,4.8749549106e-03,4.7882520020e-03,4.7190302577e-03,4.6623423556e-03,4.5541969250e-03,4.5045560095e-03,4.5693946117e-03,4.4634970444e-03,4.3472438628e-03,4.2435297742e-03,4.1569706401e-03,4.0706873465e-03,3.9876598280e-03,3.9043879026e-03,3.8375239869e-03,3.7810156856e-03,3.7151557318e-03,3.6631793122e-03,3.6117048736e-03,3.5607324159e-03,3.5259235609e-03,2.2137732592e-03
290.5,3.6375985127e-03,4.5378243987e-03,4.9608454122e-03,4.8747084751e-03,4.7880117204e-03,4.7187947815e-03,4.6621109191e-03,4.5539729343e-03,4.5043378148e-03,4.5691718947e-03,4.4632824487e-03,4.3470383250e-03,4.2433322336e-03,4.1567797729e-03,4.0705031349e-03,3.9874820856e-03,3.9042166415e-03,3.8373579278e-03,3.7808538918e-03,3.7149990794e-03,3.6630266667e-03,3.6115562046e-03,3.5605876931e-03,3.5257815172e-03,2.2137152002e-03
291,3.6374655370e-03,4.5376069102e-03,4.9605990639e-03,4.8744681195e-03,4.7877773757e-03,4.7185651310e-03,4.6618852142e-03,4.5537545032e-03,4.5041250372e-03,4.5689547008e-03,4.4630731857e-03,4.3468379071e-03,4.2431396253e-03,4.1565936815e-03,4.0703235430e-03,3.9873088109e-03,3.9040496959e-03,3.8371960620e-03,3.7806961916e-03,3.7148463997e-03,3.6628778999e-03,3.6114113211e-03,3.5604466633e-03,3.5256431036e-03,2.2136588465e-03
291.5,3.6373359892e-03,4.5373949250e-03,4.9603588997e-03,4.8742338062e-03,4.7875489312e-03,4.7183412700e-03,4.6616652057e-03,4.5535415971e-03,4.5039176431e-03,4.5687429956e-03,4.4628692222e-03,4.3466425773e-03,4.2429519187e-03,4.1564123363e-03,4.0701485422e-03,3.9871399763e-03,3.9038870391e-03,3.8370383636e-03,3.7805425597e-03,3.7146976684e-03,3.6627329880e-03,3.6112701997e-03,3.5603093036e-03,3.5255082977e-03,2.2136041875e-03
292,3.6372098482e-03,4.5371884092e-03,4.9601248811e-03,4.8740054977e-03,4.7873263503e-03,4.7181231628e-03,4.6614508581e-03,4.5533341818e-03,4.5037155992e-03,4.5685367451e-03,4.4626705256e-03,4.3464523043e-03,4.2427690836e-03,4.1562357081e-03,4.0699781041e-03,3.9869755545e-03,3.9037286447e-03,3.8368848069e-03,3.7803929710e-03,3.7145528610e-03,3.6625919073e-03,3.6111328174e-03,3.5601755914e-03,3.5253770773e-03,2.2135512131e-03
292.5,3.6370870931e-03,4.5369873287e-03,4.9598969701e-03,4.8737831569e-03,4.7871095967e-03,4.7179107736e-03,4.6612421364e-03,4.5531322233e-03,4.5035188725e-03,4.5683359157e-03,4.4624770632e-03,4.3462670567e-03,4.2425910898e-03,4.1560637676e-03,4.0698122006e-03,3.9868155180e-03,3.9035744863e-03,3.8367353664e-03,3.7802474006e-03,3.7144119533e-03,3.6624546340e-03,3.6109991510e-03,3.5600455043e-03,3.5252494203e-03,2.2134999127e-03
293,3.6369677032e-03,4.5245798747e-03,4.9459220616e-03,4.8601693621e-03,4.7738569325e-03,4.7048994872e-03,4.6484715477e-03,4.5407239126e-03,4.4921827029e-03,4.5568771859e-03,4.4517368804e-03,4.3363648075e-03,4.2334072771e-03,4.1474786602e-03,4.0618257826e-03,3.9794276235e-03,3.8967851259e-03,3.8304248485e-03,3.7742963383e-03,3.7089396796e-03,3.6573415859e-03,3.6062453015e-03,3.5556508266e-03,3.5210942333e-03,2.2134502762e-03
293.5,3.6368516579e-03,4.5244405129e-03,4.9457636315e-03,4.8600147408e-03,4.7737061364e-03,4.7047518499e-03,4.6483264059e-03,4.5405837151e-03,4.4920430086e-03,4.5567340895e-03,4.4515978130e-03,4.3362300786e-03,4.2332764695e-03,4.1473511284e-03,4.0617015109e-03,3.9793064502e-03,3.8966670615e-03,3.8303092857e-03,3.7741829678e-03,3.7088287584e-03,3.6572326324e-03,3.6061382896e-03,3.5555457300e-03,3.5209904553e-03,2.2134022933e-03
294,3.6367389366e-03,4.5243060759e-03,4.9456107343e-03,4.8598655270e-03,4.7735606220e-03,4.7046093950e-03,4.6481863641e-03,4.5404484635e-03,4.4919081589e-03,4.5565959357e-03,4.4514635289e-03,4.3360999560e-03,4.2331501113e-03,4.1472279152e-03,4.0615814275e-03,3.9791893387e-03,3.8965529320e-03,3.8301975563e-03,3.7740733466e-03,3.7087214860e-03,3.6571272492e-03,3.6060347700e-03,3.5554440484e-03,3.5208900399e-03,2.2133559539e-03
